,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
78,Motorola Tab G20,True,True,True,False,"2021, September 30","Available. Released 2021, October 02",199.1 x 121.8 x 8.2 mm (7.84 x 4.80 x 0.32 in),305 g (10.76 oz),"Glass front, aluminum back, aluminum frame",No,,"TDDI IPS LCD, 350 nits (typ)","8.0 inches, 185.6 cm2 (~76.5% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,,Android 11,Mediatek MT8768T Helio P22T (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),32GB 3GB RAM,"5 MP, AF",,1080p@30fps,2 MP,,720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS",No,FM radio,"USB Type-C 2.0, OTG","Accelerometer, proximity",Li-Po 5100 mAh,10W wired,,Platinum Grey,,,,About 130 EUR,,,"133,487 hits",
79,Motorola One 5G Ace,True,True,True,True,"2021, January 08","Available. Released 2021, January 14",166.1 x 76.1 x 9.9 mm (6.54 x 3.00 x 0.39 in),212 g (7.48 oz),,Nano-SIM,Water-repellent coating,"IPS LCD, HDR10","6.7 inches, 108.4 cm2 (~85.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~393 ppi density)",,,Android 10,Qualcomm SM7225 Snapdragon 750G 5G (8 nm),Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570),Adreno 619,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 6GB RAM","48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF__8 MP, f/2.2, 118˚ (ultrawide), 1.12µm__2 MP, f/2.4, (macro), AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.2, (wide), 1.0µm",HDR,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS (L1+L5), GLONASS, GALILEO",Yes,Unspecified,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Li-Po 5000 mAh,15W wired,,"Volcanic Gray, Frosted Silver",XT2113-2,,,$ 64.99,,,"1,116,496 hits",
80,Motorola Moto E6s (2020),True,True,True,False,"2020, March 17","Available. Released 2020, April 27",155.6 x 73 x 8.5 mm (6.13 x 2.87 x 0.33 in),160 g (5.64 oz),"Glass front, plastic back, plastic frame",Nano-SIMNano-SIM + Nano-SIM,Water-repellent coating,IPS LCD,"6.1 inches, 91.3 cm2 (~80.4% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",,,Android 9.0 (Pie),Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 4GB RAM, 64GB 2GB RAM, 64GB 4GB RAM","13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF__2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, 1.12µm","HDR , panorama",1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity","Li-Po 3000 mAh, removable",,,"Peacock Blue, Sunrise Red","XT2053, XT2053-2",,,About 240 EUR,,,"619,833 hits",
81,Motorola Moto Z3 Play,True,True,True,False,"2018, June","Available. Released 2018, June",156.5 x 76.5 x 6.8 mm (6.16 x 3.01 x 0.27 in),156 g (5.50 oz),"Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame (6000 series)",Nano-SIMNano-SIM + Nano-SIM,Splash and dust resistant,Super AMOLED,"6.01 inches, 93.2 cm2 (~77.9% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Corning Gorilla Glass 3,,"Android 8.1 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM636 Snapdragon 636 (14 nm),Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver),Adreno 509,microSDXC (dedicated slot),"32GB 4GB RAM, 64GB 4GB RAM, 128GB 6GB RAM","12 MP, f/1.7, 1/2.55"", 1.4µm, dual pixel PDAF__5 MP, f/2.2, (depth)","Dual-LED dual-tone flash, panorama","4K@30fps, 1080p@30/60fps","8 MP, f/2.0, 1/4.0"", 24mm (wide), 1.12µm",,1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, EDR, LE, aptX","GPS, GLONASS, BDS",Yes,No,"USB Type-C 3.1, OTG, magnetic connector","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable",15W wired,,"Deep Indigo, Onyx Black (128/6GB only)",XT1929,1.18 W/kg (head) 1.18 W/kg (body) ,0.56 W/kg (head) 1.44 W/kg (body) ,About 400 EUR,,,"1,705,894 hits",
82,Motorola Moto M,True,True,True,False,"2016, November. Released 2016, November",Discontinued,151.4 x 75.4 x 7.9 mm (5.96 x 2.97 x 0.31 in),163 g (5.75 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,,IPS LCD,"5.5 inches, 83.4 cm2 (~73.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,,Android 6.0.1 (Marshmallow),Mediatek MT6755 Helio P10 (28 nm)Mediatek MT6755T Helio P15 (28 nm) - India,Octa-core 1.95 GHz Cortex-A53Octa-core 2.2 GHz Cortex-A53 - India,Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","16 MP, f/2.0, 1.0µm, PDAF","LED flash, panorama",1080p@30fps,"8 MP, f/2.0, 1/4.0"", 24mm (wide), 1.12µm",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.1, A2DP, LE, aptX","GPS, GLONASS, BDS",No,FM radio,"USB Type-C, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3050 mAh, non-removable",10W wired,,"Gold, Gray, Silver","XT1663, XT1662",0.33 W/kg (head) ,,About 190 EUR,__GFXBench: 2.7fps (ES 3.1 onscreen),Endurance rating 55h,"6,801,009 hits",
83,Motorola Moto G 4G (2nd gen),True,True,True,False,"2015, March. Released 2015, March",Discontinued,141.5 x 70.7 x 11 mm (5.57 x 2.78 x 0.43 in),155 g (5.47 oz),,Micro-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~68.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass 3,,Android 5.0.2 (Lollipop),Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.0, AF","LED flash, HDR, panorama","720p@30fps, stereo sound rec., HDR",2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE, aptX",GPS,No,FM radio,"microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Ion 2390 mAh, non-removable",,,Black,XT1072,,,About 210 EUR,,,"1,680,455 hits",
84,Motorola RAZR HD XT925,True,True,True,False,"2012, September. Released 2012, September",Discontinued,131.9 x 67.9 x 8.4 mm (5.19 x 2.67 x 0.33 in),146 g (5.15 oz),,Micro-SIM,Splash resistant,Super AMOLED,"4.7 inches, 60.9 cm2 (~68.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Corning Gorilla Glass,,"Android 4.0.4 (Ice Cream Sandwich), upgradable to 4.4.2 (KitKat)",,Dual-core 1.5 GHz,,microSDHC (dedicated slot),"16GB (12GB user available), 1GB RAM","8 MP, AF",LED flash,1080p@30fps,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX","GPS, A-GPS, S-GPS, GLONASS",Yes,No,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Po 2500/2530 mAh battery,,Up to 16 h (2G) / Up to 22 h (3G),"Black, White",,0.61 W/kg (head) 0.43 W/kg (body) ,,About 250 EUR,,,"1,751,158 hits",
85,Motorola DROID 4 XT894,True,True,True,False,"2012, January. Released 2012, February",Discontinued,127 x 67.3 x 12.7 mm (5.0 x 2.65 x 0.5 in),178.9 g (6.28 oz),,Micro-SIM,,TFT,"4.0 inches, 44.1 cm2 (~51.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~275 ppi density)",Corning Gorilla Glass,,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",TI OMAP 4430,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX540,microSDHC (dedicated slot),16GB 1GB RAM,"8 MP, AF",LED flash,1080p@30fps,1.3 MP,,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE, EDR","GPS, A-GPS",,No,"microUSB 2.0, OTG","Accelerometer, proximity, compass",Non-removable Li-Ion 1785 mAh battery,,Up to 12 h 30 min,Black,,0.70 W/kg (head) 0.58 W/kg (body) ,,About 260 EUR,,,"1,272,002 hits",
86,Motorola DROID RAZR XT912,True,True,True,False,"2011, October. Released 2011, November",Discontinued,130.7 x 68.9 x 7.1 mm (5.15 x 2.71 x 0.28 in),127 g (4.48 oz),,Micro-SIM,Splash resistant,Super AMOLED,"4.3 inches, 51.0 cm2 (~56.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Corning Gorilla Glass,,"Android 2.3.5 (Gingerbread), upgradable to 4.1 (Jelly Bean)",TI OMAP 4430,Dual-core 1.2 GHz Cortex-A9,PowerVR SGX540,"microSDHC (dedicated slot), 16 GB included",16GB 1GB RAM,"8 MP, AF",LED flash,"1080p@30fps, 480p@120fps",2 MP,,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, EDR, LE","GPS, A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Ion 1780 mAh battery,,Up to 12 h 30 min,"Black, White, Purple",,1.45 W/kg (head) 0.71 W/kg (body) ,,About 220 EUR,,,"4,623,408 hits",
87,Motorola Milestone XT883,True,True,False,False,"2011, June. Released 2011, Q3",Discontinued,123.3 x 64.1 x 12.9 mm (4.85 x 2.52 x 0.51 in),184 g (6.49 oz),,Mini-SIM,,TFT,"4.0 inches, 44.1 cm2 (~55.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~275 ppi density)",,Touch sensitive controls,Android 2.3 (Gingerbread),TI OMAP 4430,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX540,microSDHC (dedicated slot),16GB 512MB RAM,"8 MP, AF",LED flash,1080p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g, hotspot","2.1, A2DP, EDR","GPS, A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,Up to 4 h 40 min,Black,,,,About 230 EUR,,,"451,562 hits",
88,Motorola FLIPSIDE MB508,True,True,False,False,"2010, October. Released 2010, November",Discontinued,109.5 x 57.5 x 15 mm (4.31 x 2.26 x 0.59 in),145 g (5.11 oz),,Mini-SIM,Touch-sensitive trackpad,TFT,"3.1 inches, 28.6 cm2 (~45.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~186 ppi density)",,MOTOBLUR UI with Live Widgets,Android 2.2 (Froyo),TI OMAP 3410,720 MHz Cortex-A8,PowerVR SGX530,"microSDHC (dedicated slot), 2 GB included",512MB 512MB RAM,3.15 MP,,CIF@25fps,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP","GPS, A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1170 mAh battery,,Up to 7 h 20 min (2G) / Up to 5 h 20 min (3G),Black,,0.50 W/kg (head) 0.76 W/kg (body) ,,About 170 EUR,,,"377,408 hits",
89,Motorola MILESTONE XT720,True,True,False,False,"2010, June. Released 2010, July",Discontinued,116 x 60.9 x 10.9 mm (4.57 x 2.40 x 0.43 in),139 g (4.90 oz),,Mini-SIM,,TFT,"3.7 inches, 37.7 cm2 (~53.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~265 ppi density)",Corning Gorilla Glass,Touch sensitive controls,Android 2.1 (Eclair),,600 MHz Cortex-A8,PowerVR SGX530,"microSDHC (dedicated slot), 8 GB included",512MB 256MB RAM,"8 MP, AF",Xenon flash,720p@24fps,No,,,Yes,Yes,"Wi-Fi 802.11 b/g, DLNA","2.1, A2DP","GPS, A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Po 1390 mAh battery,,Up to 4 h 30 min (2G) / Up to 9 h (3G),Black Slate,,1.01 W/kg (head) 1.21 W/kg (body) ,0.60 W/kg (head) ,About 190 EUR,,,"1,383,139 hits",
90,Motorola Motocubo A45,True,False,False,False,"2009, October. Released 2009, October",Discontinued,82 x 61.5 x 16.6 mm (3.23 x 2.42 x 0.65 in),110 g (3.88 oz),,Mini-SIM,,"TFT, 256K colors","2.5 inches, 19.4 cm2 (~38.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",,,,,,,"microSDHC (dedicated slot), 2 GB included",32MB,2 MP,,15-20fps,No,,,Yes,Yes,No,"2.0, A2DP",No,,"Stereo FM radio, RDS, recording",microUSB 2.0,,Removable Li-Ion 930 mAh battery (BN60),,Up to 8 h 30 min,White,,0.55 W/kg (head) 0.98 W/kg (body) ,0.36 W/kg (head) ,About 100 EUR,,,"443,316 hits",
91,Motorola EM30,True,False,False,False,"2008, August. Released 2008, September",Discontinued,115 x 53 x 10.6 mm (4.53 x 2.09 x 0.42 in),100 g (3.53 oz),,Mini-SIM,,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~20.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)",,Screensavers and wallpapers__Downloadable logos,Linux / Java-based MOTOMAGX,,,,microSDHC (dedicated slot),,2 MP,,Yes,No,,,Yes,Yes,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",2.0,,Removable Li-Ion 970 mAh battery (BK60),,Up to 6 h,Black,,0.60 W/kg (head) 0.71 W/kg (body) ,0.79 W/kg (head) ,About 60 EUR,,,"583,338 hits",
92,Motorola W213,True,False,False,False,"2007, October",Discontinued,108 x 44 x 14.9 mm (4.25 x 1.73 x 0.59 in),78 g (2.75 oz),,Mini-SIM,,"CSTN, 65K colors","1.55 inches, 7.7 cm2 (~16.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~117 ppi density)",,,,,,,No,1MB,No,,,,,,No,No,No,No,No,,FM radio (W213 only),1.1,,Removable Li-Ion battery,,Up to 8 h 30 min,Black,,1.50 W/kg (head) 0.71 W/kg (body) ,,About 70 EUR,,,"138,986 hits",
93,Nokia G310,True,True,True,True,"2023, August 16","Available. Released 2023, August 24",165.1 x 75.7 x 8.6 mm (6.5 x 2.98 x 0.34 in),195.1 g (6.88 oz),,Nano-SIM,Dust and splash resistant__QuickFix user-reparable design,"IPS LCD, 90Hz","6.56 inches, 103.4 cm2 (~82.7% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",Corning Gorilla Glass 3,,Android 13,Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm),Octa-core (2x2.2 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,microSDXC (dedicated slot),128GB 4GB RAM,"50 MP, (wide), AF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30/60fps,"8 MP, (wide)",,1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n/ac,"5.1, A2DP, LE",GPS (L1+L5),No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity",Li-Po 5000 mAh,"20W wired, PD, QC",,Blue,,,,About 170 EUR,,,"372,753 hits",
94,Nokia C31,True,True,True,False,"2022, September 01","Available. Released 2022, September 01",169.2 x 78 x 8.6 mm (6.66 x 3.07 x 0.34 in),200 g (7.05 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,Splash resistant,IPS LCD,"6.75 inches, 110.0 cm2 (~83.4% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,,Android 12,Unisoc SC9863A (28 nm),Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55),IMG8322,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, (wide), AF__2 MP, (macro)__2 MP, (depth)","LED flash, HDR",1080p@30fps,5 MP,,Yes,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP",GPS,No,Wireless FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity",Li-Po 5050 mAh,10W wired,,"Charcoal, Mint, Cyan","TA-1499, TA-1497, TA-1493",,0.35 W/kg (head) 1.39 W/kg (body) ,About 130 EUR,,,"816,807 hits",
95,Nokia 6282,True,True,False,False,"2005, Q4",Discontinued,"99.9 x 46 x 21 mm, 91 cc (3.93 x 1.81 x 0.83 in)",115 g (4.06 oz),,Mini-SIM,,"TFT, 256K colors","2.2 inches, 35 x 45 mm, 15.0 cm2 (~32.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",,"4-way navi key__Downloadable screensavers, __wallpapers_",,,,,miniSD,10MB,1 MP,,Yes,No,,,Yes,No,No,"2.0, A2DP",No,,Stereo FM radio,Pop-Port,,Removable Li-Ion 970 mAh battery (BP-6M),,Up to 5 h,Black,,0.96 W/kg (head) 1.08 W/kg (body) ,0.52 W/kg (head) ,About 110 EUR,,,"1,130,476 hits",
96,Nokia 1101,True,False,False,False,"2005, June",Discontinued,"106 x 46 x 20 mm, 72 cc (4.17 x 1.81 x 0.79 in)",86 g (3.03 oz),,Mini-SIM,Flashlight,Monochrome graphic,,"96 x 65 pixels, 4 lines, 3:2 ratio",,2-way scroll key __Full display screensaver__Dynamic font size__Softkeys,,,,,No,,No,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 850 mAh battery (BL-5C),,Up to 3 h,Xpress-on covers,,,0.67 W/kg (head) ,About 40 EUR,,,"612,277 hits",
97,Nokia 3220,True,False,False,False,"2004, Q2",Discontinued,104.5 x 44.2 x 18.7 mm (4.11 x 1.74 x 0.74 in),86 g (3.03 oz),,Mini-SIM,,65K colors,"1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~121 ppi density)",,Cut-out covers __Five-way navigation__Wallpaper and animated screensavers__Downloadable wallpapers_,,,,,No,3MB,VGA,,Yes,No,,,Yes,No,No,No,No,,No,Pop-Port,,Removable Li-Ion 760 mAh battery (BL-5B),,Up to 3 h,"Red, Blue",,1.01 W/kg (head) 1.04 W/kg (body) ,0.68 W/kg (head) ,,,,"2,003,287 hits",
98,Nokia 3300,True,False,False,False,"2003, June",Discontinued,"114 x 63 x 20 mm, 115 cc (4.49 x 2.48 x 0.79 in)",125 g (4.41 oz),,Mini-SIM,,"CSTN, 4096 colors","1.7 inches, 31 x 31 mm, 9.3 cm2 (~13.0% screen-to-body ratio)","128 x 128 pixels, 5 lines, 1:1 ratio (~106 ppi density)",,Four-way scroll key,,,,,"MMC, 64 MB included",4.5MB,No,,,,,,Yes,No,No,No,No,,Stereo FM radio,Proprietary,,Removable Li-Ion 780 mAh battery (BLD-3),,Up to 2 h - 3 h 30 m,Orange and Black Blue,,0.62 W/kg (head) 0.87 W/kg (body) ,0.43 W/kg (head) ,,,,"803,411 hits",
99,Nokia 5210,True,False,False,False,"2002, Q1",Discontinued,"105.5 x 47.5 x 22.5 mm, 83 cc (4.15 x 1.87 x 0.89 in)",92 g (3.25 oz),,Mini-SIM,,Monochrome graphic,,5 lines,,Pastel orange backlight__Dynamic font size__Softkey__Screensavers__Welcome message,,,,,No,,No,,,,,,No,No,No,No,No,,No,,Thermometer,Removable Li-Ion 750 mAh battery (BLB-2),,Up to 3 h 50 min,"Burned Orange, four Xpress-on shells as accessories",,,0.62 W/kg (head) ,,,,"866,649 hits",
100,Nokia 8110,True,False,False,False,1996,Discontinued,141 x 48 x 25 mm (5.55 x 1.89 x 0.98 in),152 g (5.36 oz),,Mini-SIM,,Monochrome graphic,,4 x 13 characters,,Dynamic font size __Softkey__Welcome message,,,,,No,,No,,,,,,No,No,No,No,No,,No,,,Removable Li-Ion 400 mAh battery,,1 - 2 h,black,,,,,,,"626,042 hits",
101,Nokia C20 Plus,True,True,True,False,"2021, June 11","Available. Released 2021, June 16",165.4 x 75.9 x 9.4 mm (6.51 x 2.99 x 0.37 in),204.7 g (7.23 oz),,Nano-SIMNano-SIM + Nano-SIM,,IPS LCD,"6.5 inches, 102.0 cm2 (~81.3% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,,Android 11 (Go edition),Unisoc SC9863A (28 nm),Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55),IMG8322,microSDXC,32GB 3GB RAM,"8 MP__2 MP, (depth)",LED flash,720p@30fps,5 MP,,720p,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 4950 mAh, removable",10W wired,,"Ocean Blue, Graphite black","TA-1388, TA-1380",,,About 90 EUR,,,"373,350 hits",
102,Nokia 125,True,False,False,False,"2020, May 12","Available. Released 2020, May 29",132 x 50.5 x 15 mm (5.20 x 1.99 x 0.59 in),91.3 g (3.21 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)",Flashlight,"TFT LCD, 65K colors","2.4 inches, 17.8 cm2 (~26.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,,,No,4MB,No,,,,,,Yes,Yes,No,No,No,No,FM radio; built-in antenna,microUSB 2.0,,"Li-Ion 1020 mAh, removable",,Up to 19 h,"Black, White",TA-1253,,0.43 W/kg (head) 0.63 W/kg (body) ,About 20 EUR,,,"377,535 hits",
103,Nokia 1 Plus,True,True,True,False,"2019, February 24","Available. Released 2019, February 24",145 x 70.4 x 8.6 mm (5.71 x 2.77 x 0.34 in),138.4 g (4.87 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"5.45 inches, 76.7 cm2 (~75.1% screen-to-body ratio)","480 x 960 pixels, 18:9 ratio (~197 ppi density)",,,"Android 9.0 Pie (Go edition), upgradable to Android 10 (Go edition)",Mediatek MT6739WW (28 nm),Quad-core 1.5 GHz Cortex-A53,PowerVR GE8100,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM, 16GB 3GB RAM","8 MP, AF",LED flash,720p@30fps,5 MP,,720p,Yes,Yes,Wi-Fi 802.11 a/b/g/n,"4.2, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2500 mAh, removable",,,"Black, Red, Blue","TA-1130, TA-1111, TA-1123, TA-1127, TA-1131",0.96 W/kg (head) 0.72 W/kg (body) ,0.59 W/kg (head) 1.79 W/kg (body) ,About 80 EUR,,,"1,109,801 hits",
104,Nokia 5,True,True,True,False,"2017, February 26","Available. Released 2017, July 17",149.7 x 72.5 x 8 mm (5.89 x 2.85 x 0.31 in),160 g (5.64 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame",Nano-SIMNano-SIM + Nano-SIM,,IPS LCD,"5.2 inches, 74.5 cm2 (~68.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Corning Gorilla Glass (unspecified version),,"Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),"16GB 2GB RAM, 16GB 3GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","Dual-LED dual-tone flash, HDR",1080p@30fps,"8 MP, f/2.0, 1/4.0"", 1.12µm",,1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.1, A2DP, LE",GPS,Yes,FM radio,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable",,,"Tempered Blue, Silver, Matte Black, Copper","TA-1053, TA-1024, TA-1044, TA-1027",,0.32 W/kg (head) 1.55 W/kg (body) ,About 170 EUR,__GeekBench: 2851 (v4.4)_GFXBench: 5.2fps (ES 3.1 onscreen),Endurance rating 84h,"10,115,565 hits",3.4
105,Nokia 225 Dual SIM,True,False,False,False,"2014, April. Released 2014, May",Discontinued,124 x 55.5 x 10.4 mm (4.88 x 2.19 x 0.41 in),100.6 g (3.56 oz),,"Dual SIM (Mini-SIM, dual stand-by)",,"TFT, 256K colors","2.8 inches, 24.3 cm2 (~35.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,,,microSDHC (dedicated slot),,"2 MP, 1/5.0""",,320p@15fps,No,,,Yes,Yes,No,3.0,No,No,Stereo FM radio,microUSB 2.0,,"Li-Ion 1200 mAh, removable (BL-4UL)",,Up to 21 h,"Red, yellow, green, black, white",,1.41 W/kg (head) 1.11 W/kg (body) ,1.05 W/kg (head) 0.78 W/kg (body) ,About 50 EUR,,,"3,152,909 hits",
106,Nokia Lumia 625,True,True,True,False,"2013, July. Released 2013, August",Discontinued,"133.3 x 72.3 x 9.2 mm, 87.6 cc (5.25 x 2.85 x 0.36 in)",159 g (5.61 oz),,Micro-SIM,,IPS LCD,"4.7 inches, 62.9 cm2 (~65.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~199 ppi density)",Corning Gorilla Glass 2,,"Microsoft Windows Phone 8, upgradable to 8.1",Qualcomm MSM8930 Snapdragon 400 (28 nm),Dual-core 1.2 GHz Krait,Adreno 305,microSDXC (dedicated slot),8GB 512MB RAM,"5 MP, f/2.4, 28mm (wide), 1/4.0"", AF",LED flash,1080p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, non-removable (BP-4GWA)",,Up to 24 h (2G) / Up to 15 h 10 min (3G),"Orange, Bright green, Yellow, Black and white","RM-943, RM-941",0.66 W/kg (head) 0.50 W/kg (body) ,0.95 W/kg (head) 0.52 W/kg (body) ,About 160 EUR,,,"13,227,433 hits",
