id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,announced,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale
Vertu Ascent Ti Damascus Steel,Vertu,Ascent Ti Damascus Steel,2009-09-01,2009.0,2.0,-0.7761817996964253,4.0,0.7123156040898324,15.0,1.3134638831144905,3.15 MP| autofocus| LED flash,Yes with stereo speakers,No,,,,2009  June. Released 2009  Q3,950.0,-0.43851857625264634,,
Vertu Signature S,Vertu,Signature S,2008-10-01,2008.0,2.0,-0.3980988888618559,4.0,0.5953709720702486,,,,Yes,No,White Gold| Yellow Gold| Stainless Steel,5160.0,10.468572683904295,2007. Released 2008  October,,,,
Vertu Ascent Ti,Vertu,Ascent Ti,2008-04-01,2008.0,2.0,-0.3980988888618559,4.0,0.5953709720702486,15.0,1.5931305803994904,3.15 MP| autofocus| LED flash,Yes with stereo speakers,No,Carbon Fibre| Black| Brown| Red| Knurled| Checked,5530.0,11.245815607487241,2007  July. Released 2008  April,950.0,-0.18658244775193733,,
Vertu Constellation 2006,Vertu,Constellation 2006,2006-10-01,2006.0,,,,,,,,Yes,No,Pink| Dark Brown| Tan| Black| Yellow Gold,2800.0,11.145871109328215,2006  October,,,,
verykool T7445,verykool,T7445,2017-06-01,2017.0,7.0,1.1426808140501823,8.0,-0.5144766402377056,5.0,-1.4953315173159265,5 MP| f/2.4| LED flash,Yes,Yes with A-GPS,Black,,,2017  June,2500.0,-0.5457112541616227,1.0,-0.37298993164974337
verykool s4009 Crystal,verykool,s4009 Crystal,2017-06-01,2017.0,4.0,-1.0102433574403142,8.0,-0.5144766402377056,5.0,-1.4953315173159265,5 MP| f/2.4| LED flash,Yes,Yes with A-GPS,Black/Gold,,,2017  June,1200.0,-1.6407504055536863,1.0,-0.37298993164974337
verykool s5526 Alpha,verykool,s5526 Alpha,2017-05-01,2017.0,5.5,0.06621872830493403,8.0,-0.5144766402377056,8.0,-0.7697057923598988,8 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,2017  May,2800.0,-0.293009911532685,1.0,-0.37298993164974337
verykool s5034 Spear Jr.,verykool,s5034 Spear Jr.,2017-05-01,2017.0,5.0,-0.29260196694348206,8.0,-0.5144766402377056,8.0,-0.7697057923598988,8 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Black| Blue,,,2017  May,2050.0,-0.9247632681050294,1.0,-0.37298993164974337
verykool s5035 Spear,verykool,s5035 Spear,2017-04-01,2017.0,5.0,-0.29260196694348206,8.0,-0.5144766402377056,8.0,-0.7697057923598988,8 MP| f/2.8| autofocus| LED flash,Yes,Yes with A-GPS,Black| Blue,,,2017  April,2000.0,-0.9668801585431857,1.0,-0.37298993164974337
verykool s5028 Bolt,verykool,s5028 Bolt,2017-04-01,2017.0,5.0,-0.29260196694348206,8.0,-0.5144766402377056,8.0,-0.7697057923598988,8 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Black| Gold,,,2017  April,2000.0,-0.9668801585431857,1.0,-0.37298993164974337
verykool s5027 Bolt Pro,verykool,s5027 Bolt Pro,2017-04-01,2017.0,5.0,-0.29260196694348206,8.0,-0.5144766402377056,8.0,-0.7697057923598988,8 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Black| Gold,,,2017  April,2000.0,-0.9668801585431857,1.0,-0.37298993164974337
verykool s5007 Lotus Plus,verykool,s5007 Lotus Plus,2017-04-01,2017.0,5.0,-0.29260196694348206,8.0,-0.5144766402377056,8.0,-0.7697057923598988,8 MP| f/2.8| autofocus| LED flash,Yes,Yes with A-GPS,Black| White| Rose Gold,,,2017  April,2000.0,-0.9668801585431857,1.0,-0.37298993164974337
verykool s4513 Luna II,verykool,s4513 Luna II,2017-03-01,2017.0,4.5,-0.6514226621918981,4.0,-0.5811040878734598,5.0,-1.4953315173159265,5 MP| f/2.4| LED flash,Yes,Yes with A-GPS,Black| Blue,,,2017  March,1700.0,-1.2195815011721234,0.4980544747081712,-0.4558435442351517
verykool SL5560 Maverick Pro,verykool,SL5560 Maverick Pro,2017-02-01,2017.0,5.5,0.06621872830493403,16.0,-0.38122174496619715,13.0,0.4396704159001475,13 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Blue| Gray,,,2017  February,3000.0,-0.12454234978005985,1.0,-0.37298993164974337
verykool s5021 Wave Pro,verykool,s5021 Wave Pro,2017-02-01,2017.0,5.0,-0.29260196694348206,4.0,-0.5811040878734598,8.0,-0.7697057923598988,8 MP| f/2.4| LED flash,Yes,Yes with A-GPS,Black| White| Blue,,,2017  February,2000.0,-0.9668801585431857,0.4980544747081712,-0.4558435442351517
verykool s5019 Wave,verykool,s5019 Wave,2017-02-01,2017.0,5.0,-0.29260196694348206,4.0,-0.5811040878734598,5.0,-1.4953315173159265,5 MP| f/2.4| LED flash,Yes,Yes with A-GPS,Black| White| Blue| Brown| Dark Blue,,,2017  February,2000.0,-0.9668801585431857,0.4980544747081712,-0.4558435442351517
verykool s4008 Leo V,verykool,s4008 Leo V,2016-11-01,2016.0,4.0,-1.1627021238930724,4.0,-0.698966694447992,5.0,-1.269372149066779,5 MP| f/2.8| LED flash,Yes,Yes with A-GPS,Black| Blue,,,2016  November,1400.0,-1.4213233476834237,0.4980544747081712,-0.44617116470241375
verykool Sl5200 Eclipse,verykool,Sl5200 Eclipse,2016-11-01,2016.0,5.2,-0.07205310138869954,16.0,-0.32885240004927585,16.0,1.2449384100906413,16 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,2016  November,2900.0,0.007532063264241,2.0,-0.12251921162841899
verykool sl5050 Phantom,verykool,sl5050 Phantom,2016-11-01,2016.0,5.0,-0.2538279384727618,16.0,-0.32885240004927585,16.0,1.2449384100906413,16 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Dark Blue| Gold,,,2016  November,2500.0,-0.3734960463218029,1.0,-0.33800768815695953
verykool s6004 Cyprus Jr.,verykool,s6004 Cyprus Jr.,2016-09-01,2016.0,6.0,0.6550462469475488,8.0,-0.5755952629817532,8.0,-0.5836510874783918,8 MP| f/2.8| autofocus| LED flash,Yes,Yes with A-GPS,Gray,,,2016  September,2600.0,-0.2782390189252919,1.0,-0.33800768815695953
verykool s5524 Maverick III Jr.,verykool,s5524 Maverick III Jr.,2016-09-01,2016.0,5.5,0.20060915423739348,8.0,-0.5755952629817532,8.0,-0.5836510874783918,8 MP| f/2.8| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,2016  September,2800.0,-0.08772496413226998,1.0,-0.33800768815695953
verykool s5525 Maverick III,verykool,s5525 Maverick III,2016-09-01,2016.0,5.5,0.20060915423739348,8.0,-0.5755952629817532,13.0,0.5592173485022539,13 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Black,,,2016  September,2800.0,-0.08772496413226998,1.0,-0.33800768815695953
verykool Kolorpad LTE TL8010,verykool,Kolorpad LTE TL8010,2016-07-01,2016.0,8.0,2.47279461778817,8.0,-0.5755952629817532,8.0,-0.5836510874783918,8 MP| f/2.8| autofocus| LED flash,Yes,Yes with A-GPS,Black/Gray,,,2016  July,4060.0,1.1125135810637683,1.0,-0.33800768815695953
verykool s4007 Leo IV,verykool,s4007 Leo IV,2016-07-01,2016.0,4.0,-1.1627021238930724,4.0,-0.698966694447992,5.0,-1.269372149066779,5 MP| f/2.8| LED flash,Yes,Yes with A-GPS,White| Black,,,2016  July,1300.0,-1.5165803750799347,0.4980544747081712,-0.44617116470241375
verykool s6005 Cyprus II,verykool,s6005 Cyprus II,2016-07-01,2016.0,6.0,0.6550462469475488,8.0,-0.5755952629817532,13.0,0.5592173485022539,13 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Gray,,,2016  July,3000.0,0.10278909066075198,1.0,-0.33800768815695953
verykool s5530 Maverick II,verykool,s5530 Maverick II,2016-06-01,2016.0,5.5,0.20060915423739348,8.0,-0.5755952629817532,13.0,0.5592173485022539,13 MP| f/2.4| autofocus| LED flash,Yes,Yes with A-GPS,Gray,,,2016  June,2800.0,-0.08772496413226998,1.0,-0.33800768815695953
verykool s5030 Helix II,verykool,s5030 Helix II,2016-06-01,2016.0,5.0,-0.2538279384727618,8.0,-0.5755952629817532,8.0,-0.5836510874783918,8 MP| f/2.8| autofocus| LED flash,Yes dual speakers,Yes with A-GPS,Various,,,2016  June,2200.0,-0.6592671285113358,1.0,-0.33800768815695953
verykool SL5011 Spark LTE,verykool,SL5011 Spark LTE,2016-02-01,2016.0,5.0,-0.2538279384727618,16.0,-0.32885240004927585,13.0,0.5592173485022539,13 MP| f/2.2| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black/Silver| White/Gold,160.0,-0.5932877063781662,2016  February,2200.0,-0.6592671285113358,1.0,-0.33800768815695953
verykool SL6010 Cyprus LTE,verykool,SL6010 Cyprus LTE,2016-01-01,2016.0,6.0,0.6550462469475488,16.0,-0.32885240004927585,13.0,0.5592173485022539,13 MP| f/2.0| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black| White,190.0,-0.4236022247807005,2016  January,2500.0,-0.3734960463218029,1.0,-0.33800768815695953
verykool s5025 Helix,verykool,s5025 Helix,2015-12-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,13.0,0.7965152410185075,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Various,,,2015  December,1950.0,-0.5735936477533461,1.0,-0.5262752219775801
verykool s5020 Giant,verykool,s5020 Giant,2015-12-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Various,,,2015  December,3000.0,0.5438240702515651,1.0,-0.5262752219775801
verykool s5001 Lotus,verykool,s5001 Lotus,2015-12-01,2015.0,5.0,-0.035183533822671566,4.0,-0.5666042746767089,5.0,-0.9202902712774985,5 MP| LED flash,Yes,Yes with A-GPS,Various,,,2015  December,2000.0,-0.5203832802293027,0.4980544747081712,-0.9876625557641271
verykool SL4502 Fusion II,verykool,SL4502 Fusion II,2015-12-01,2015.0,4.5,-0.4279395221412164,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,2015  December,1800.0,-0.7332247503254763,1.0,-0.5262752219775801
verykool SL5550 Maverick LTE,verykool,SL5550 Maverick LTE,2015-12-01,2015.0,5.5,0.35757245449587327,16.0,-0.03393246666373137,13.0,0.7965152410185075,13 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,2015  December,2500.0,0.01172039501113123,1.0,-0.5262752219775801
verykool s5518Q Maverick,verykool,s5518Q Maverick,2015-11-01,2015.0,5.5,0.35757245449587327,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White/Gold,140.0,-0.21402562839591993,2015  November,2600.0,0.11814113005921802,1.0,-0.5262752219775801
verykool s5017Q Dorado,verykool,s5017Q Dorado,2015-11-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Gold,110.0,-0.28531820122718005,2015  November,1850.0,-0.6800143828014329,1.0,-0.5262752219775801
verykool sl5009 Jet,verykool,sl5009 Jet,2015-09-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Blue,,,2015  September,1900.0,-0.6268040152773895,1.0,-0.5262752219775801
verykool R28 Denali,verykool,R28 Denali,2015-08-01,2015.0,2.4,-2.0775146730791048,,,5.0,-0.9202902712774985,5 MP,Yes,No,Black,,,2015  August,1400.0,-1.1589076905178233,,
verykool T7440 Kolorpad II,verykool,T7440 Kolorpad II,2015-08-01,2015.0,7.0,1.5358404194515076,8.0,-0.38904700533904973,5.0,-0.9202902712774985,5 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,2015  August,2500.0,0.01172039501113123,0.4980544747081712,-0.9876625557641271
verykool s5017 Dorado,verykool,s5017 Dorado,2015-08-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| Gold,,,2015  August,1850.0,-0.6800143828014329,1.0,-0.5262752219775801
verykool s3504 Mystic II,verykool,s3504 Mystic II,2015-08-01,2015.0,3.5,-1.213451498778306,4.0,-0.5666042746767089,5.0,-0.9202902712774985,5 MP,Yes,No,Black,,,2015  August,1200.0,-1.3717491606139969,0.4980544747081712,-0.9876625557641271
verykool s5518 Maverick,verykool,s5518 Maverick,2015-07-01,2015.0,5.5,0.35757245449587327,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White/Gold| Gold,140.0,-0.21402562839591993,2015  July,2600.0,0.11814113005921802,1.0,-0.5262752219775801
verykool s5012 Orbit,verykool,s5012 Orbit,2014-10-01,2014.0,5.0,0.04131104829218819,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| LED flash,Yes,Yes with A-GPS,Blue| Red,110.0,-0.2659771518806412,2014  October,1800.0,-0.41893905897777756,0.4980544747081712,-0.6842955717047648
verykool SL4500 Fusion,verykool,SL4500 Fusion,2015-03-01,2015.0,4.5,-0.4279395221412164,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| LED flash,Yes,Yes with A-GPS,Black| Blue| White,160.0,-0.16649724650841316,2015  March,1700.0,-0.839645485373563,1.0,-0.5262752219775801
verykool i330 Sunray,verykool,i330 Sunray,2014-10-01,2014.0,2.4,-1.7502345696666752,0.1245136186770428,-0.7955402396072204,3.0,-1.24244102081379,1.3 MP,Yes,No,Blue| Red,70.0,-0.36459113735560383,2014  October,800.0,-1.2372234839282241,0.0311284046692607,-1.1222714412990549
verykool s4510 Luna,verykool,s4510 Luna,2014-09-01,2014.0,4.5,-0.30321695516143937,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP,Yes,Yes with A-GPS,Black| Blue| Yellow,90.0,-0.3152841446181225,2014  September,1650.0,-0.5416817227203445,0.4980544747081712,-0.6842955717047648
verykool s5014 Atlas,verykool,s5014 Atlas,2015-02-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| LED flash,Yes,Yes with A-GPS,Black| Blue| White,130.0,-0.2377898193396733,2015  February,1900.0,-0.6268040152773895,1.0,-0.5262752219775801
verykool s6001 Cyprus,verykool,s6001 Cyprus,2015-02-01,2015.0,6.0,0.750328442814418,8.0,-0.38904700533904973,13.0,0.7965152410185075,13 MP| LED flash,Yes,Yes with A-GPS,Black| Blue| White,,,2015  February,2300.0,-0.20112107508504234,1.0,-0.5262752219775801
verykool s5015 Spark II,verykool,s5015 Spark II,2015-02-01,2015.0,5.0,-0.035183533822671566,8.0,-0.38904700533904973,8.0,-0.2764882041664963,8 MP| dual-LED flash,Yes,Yes with A-GPS,Black| Blue,180.0,-0.11896886462090642,2015  January,2100.0,-0.4139625451812159,1.0,-0.5262752219775801
verykool s4010 Gazelle,verykool,s4010 Gazelle,2015-01-01,2015.0,4.0,-0.8206955104597612,4.0,-0.5666042746767089,8.0,-0.2764882041664963,8 MP| LED flash,Yes,Yes with A-GPS,White| Blue| Grey,80.0,-0.35661077405844016,2015  January,1400.0,-1.1589076905178233,0.4980544747081712,-0.9876625557641271
verykool s4002 Leo,verykool,s4002 Leo,2015-01-01,2015.0,4.0,-0.8206955104597612,0.4980544747081712,-0.7220532458867218,5.0,-0.9202902712774985,5 MP| LED flash,Yes,Yes with A-GPS,Black| White| Yellow| Blue,50.0,-0.42790334688970033,2015  January,1450.0,-1.1056973229937799,0.2490272373540856,-1.2165678996582279
verykool s3501 Lynx,verykool,s3501 Lynx,2014-11-01,2014.0,3.5,-0.9922729620686945,0.4980544747081712,-0.7688942108071242,2.0,-1.4885513474247511,2 MP| LED flash,Yes,Yes with A-GPS,Yellow| Blue,,,2014  November,1000.0,-1.0735665989381347,0.2490272373540856,-0.9178827021550527
verykool R27,verykool,R27,2014-10-01,2014.0,2.2,-1.8880457710481262,0.1245136186770428,-0.7955402396072204,2.0,-1.4885513474247511,2 MP| LED flash,Yes,No,Black,60.0,-0.38924463372434454,2014  September,900.0,-1.1553950414331795,0.0311284046692607,-1.1222714412990549
verykool s5511 Juno Quatro,verykool,s5511 Juno Quatro,2014-10-01,2014.0,5.5,0.3858390517458158,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| LED flash,Yes,Yes with A-GPS,Yellow| Blue,,,2014  October,2300.0,-0.0097968465025543,1.0,-0.21347151189090316
verykool s5510 Juno,verykool,s5510 Juno,2014-10-01,2014.0,5.5,0.3858390517458158,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| LED flash,Yes,Yes with A-GPS,Yellow| Blue,,,2014  October,2300.0,-0.0097968465025543,0.4980544747081712,-0.6842955717047648
verykool s354,verykool,s354,2014-07-01,2014.0,3.5,-0.9922729620686945,4.0,-0.5190876908062221,2.0,-1.4885513474247511,2 MP| LED flash,Yes,No,Black/Blue| Fuchsia| Yellow,60.0,-0.38924463372434454,2014  July,1200.0,-0.9099097139480454,0.4980544747081712,-0.6842955717047648
verykool SL5000 Quantum,verykool,SL5000 Quantum,2014-09-01,2014.0,5.0,0.04131104829218819,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP| autofocus| LED flash,Yes,Yes with A-GPS,White,180.0,-0.09340267729945649,2014  September,2000.0,-0.25528217398768827,1.0,-0.21347151189090316
verykool s401,verykool,s401,2014-06-01,2014.0,4.0,-0.647744958615067,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP| LED flash,Yes,No,Various,,,2014  June,1400.0,-0.7462528289579562,0.4980544747081712,-0.6842955717047648
verykool s352,verykool,s352,2014-06-01,2014.0,3.5,-0.9922729620686945,4.0,-0.5190876908062221,2.0,-1.4885513474247511,2 MP,Yes,No,Various,,,2014  June,1300.0,-0.8280812714530008,0.4980544747081712,-0.6842955717047648
verykool s351,verykool,s351,2014-06-01,2014.0,3.5,-0.9922729620686945,0.4980544747081712,-0.7688942108071242,2.0,-1.4885513474247511,2 MP,Yes,No,Various,,,2014  June,1150.0,-0.9508239351955677,0.4980544747081712,-0.6842955717047648
verykool i129,verykool,i129,2014-06-01,2014.0,1.77,-2.184339854018246,,,,,VGA,Yes,No,Various,,,2014  June,600.0,-1.4008803689183134,,
verykool s505,verykool,s505,2014-05-01,2014.0,5.0,0.04131104829218819,4.0,-0.5190876908062221,12.0,0.9725519186848613,12 MP| autofocus| LED flash,Yes,Yes with A-GPS,Black| White,,,2014  May,2000.0,-0.25528217398768827,1.0,-0.21347151189090316
verykool s450,verykool,s450,2014-05-01,2014.0,4.5,-0.30321695516143937,4.0,-0.5190876908062221,8.0,-0.011889387758983688,8 MP,Yes,Yes with A-GPS,Black,,,2014  May,1750.0,-0.45985328022529987,0.4980544747081712,-0.6842955717047648
verykool T742,verykool,T742,2014-02-01,2014.0,7.0,1.4194230621066986,4.0,-0.5190876908062221,15.0,1.710882898517745,3.15 MP| LED flash,Yes,Yes with A-GPS,Black,110.0,-0.2659771518806412,2014  February,2500.0,0.153860038487535,0.4980544747081712,-0.6842955717047648
verykool s353,verykool,s353,2014-02-01,2014.0,3.5,-0.9922729620686945,4.0,-0.5190876908062221,2.0,-1.4885513474247511,2 MP,Yes,No,Various,,,2014  February,1400.0,-0.7462528289579562,0.4980544747081712,-0.6842955717047648
verykool R80L Granite II,verykool,R80L Granite II,2014-01-01,2014.0,2.4,-1.7502345696666752,,,2.0,-1.4885513474247511,2 MP,Yes,No,Black,,,2014  January,800.0,-1.2372234839282241,,
verykool i240,verykool,i240,2014-01-01,2014.0,2.4,-1.7502345696666752,0.0038910505836575,-0.8041446864072515,,,VGA,Yes,No,Various,,,2014  January,800.0,-1.2372234839282241,0.0038910505836575,-1.147820033692055
verykool s400,verykool,s400,2013-09-01,2013.0,4.0,-0.2927491836605243,4.0,-0.390722300028493,5.0,-0.6074270102082007,5 MP,Yes,Yes with A-GPS,Black| White| Pink| Blue,,,2013  September,1400.0,-0.6211330181870384,,
verykool s470,verykool,s470,2013-09-01,2013.0,4.7,0.18808540500817394,,,8.0,0.06280986100320407,8 MP| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black| White,,,2013  September,2000.0,-0.04605407408853019,1.0,0.02340056946440414
verykool i316,verykool,i316,2013-09-01,2013.0,1.8,-1.8039436051907185,,,,,VGA,Yes,No,Black| Blue| Red| Light green,,,2013  September,800.0,-1.1962119622855465,,
verykool s135,verykool,s135,2012-11-01,2012.0,1.8,-1.2178245505239234,,,3.0,-0.9096534198304107,1.3 MP,Yes,No,Various,,,2012  November,1000.0,-0.6145176877577747,,
verykool i320,verykool,i320,2012-11-01,2012.0,2.2,-0.9792165544722062,,,3.0,-0.9096534198304107,1.3 MP,Yes,No,Black| White| Blue,,,2012  November,800.0,-0.7818488078384389,,
verykool i315N,verykool,i315N,2012-10-01,2012.0,1.44,-1.4325717469704684,,,,,VGA,Yes,No,Red| Black| Blue,,,2012  October,,,,
verykool s635,verykool,s635,2012-10-01,2012.0,2.0,-1.0985205524980648,,,3.0,-0.9096534198304107,1.3 MP,Yes,No,Black/Red| Black/Blue,,,2012  October,1100.0,-0.5308521277174427,,
verykool s728,verykool,s728,2012-10-01,2012.0,2.8,-0.6213045603946312,,,2.0,-1.1306983791207272,3.2 MP,Yes,Yes with A-GPS,Black| White,,,2012  October,1110.0,-0.5224855717134095,,
verykool i625,verykool,i625,2012-10-01,2012.0,2.3,-0.9195645554592773,,,3.0,-0.9096534198304107,1.3 MP,Yes,No,Black/Red| White/Blue,,,2012  October,,,,
verykool i130,verykool,i130,2012-10-01,2012.0,1.8,-1.2178245505239234,,,,,VGA,Yes,No,Black| White| White/Green| White/Blue,,,2012  October,,,,
verykool R800,verykool,R800,2012-08-01,2012.0,7.0,1.8840793981483954,,,2.0,-1.1306983791207272,2 MP,Yes,Yes,Black,,,2012  August,3500.0,1.4771213132505274,,
verykool i123,verykool,i123,2012-08-01,2012.0,1.8,-1.2178245505239234,,,,,Yes,Yes,No,Green| Blue| Red,,,2012  August,600.0,-0.9491799279191031,,
verykool i675,verykool,i675,2012-06-01,2012.0,2.8,-0.6213045603946312,0.0389105058365758,-0.5874997047619701,2.0,-1.1306983791207272,2 MP,Yes,No,Green| Blue| Red,,,2012  June,1000.0,-0.6145176877577747,,
verykool i674,verykool,i674,2012-06-01,2012.0,2.8,-0.6213045603946312,0.0389105058365758,-0.5874997047619701,2.0,-1.1306983791207272,2 MP,Yes,No,Green| Blue| Red,,,2012  June,1000.0,-0.6145176877577747,,
verykool i672,verykool,i672,2012-05-01,2012.0,2.4,-0.859912556446348,,,3.0,-0.9096534198304107,1.3 MP,Yes,No,Black| White,,,2012  May,950.0,-0.6563504677779408,,
verykool i125,verykool,i125,2012-01-01,2012.0,1.8,-1.2178245505239234,,,,,VGA,Yes,No,Black/Red| Black/Blue| Black/Green,,,2012  January,,,,
verykool S815,verykool,S815,2011-12-01,2011.0,2.4,-0.5667587494608124,,,2.0,-1.0183273241460837,2 MP,Yes,No,Black,,,2011  Q4,,,,
vivo V5s,vivo,V5s,2017-05-01,2017.0,5.5,0.06621872830493403,64.0,0.41830762666285354,13.0,0.4396704159001475,13 MP| F/2.2| phase detection autofocus| LED flash,Yes,Yes with A-GPS GLONASS,Crown Gold| Matte Black,280.0,-0.15773958954201836,2017  April,3000.0,-0.12454234978005985,4.0,0.12220491566304599
