id,brand,model,date,year,display_size_inches,internal_memory_in_gb,primary_camera_mega_pixel,primary_camera,loud_speaker,gps,colors,approx_price_eur,announced,battery_mah,ram_in_gb
Nokia E72,Nokia,E72,2009-10-01,2009.0,2.36,0.24319066147859922,5.0,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS; Nokia Maps 3.0,White| Zodium Black| Metal Grey| Topaz Brown| Amethyst Purple| White Edition,90.0,2009  June. Released 2009  October,1500.0,0.1245136186770428
Nokia 3710 fold,Nokia,3710 fold,2009-12-01,2009.0,2.2,0.06809338521400778,2.0,3.2 MP| LED flash| enhanced fixed focus,Yes,Yes with A-GPS,Pink| Plum| Black,80.0,2009  June. Released 2009  December,860.0,
Nokia 6730 classic,Nokia,6730 classic,2009-07-01,2009.0,2.2,0.04669260700389105,15.0,3.15 MP| enhanced fixed focus,Yes,Yes with A-GPS; Nokia Maps,Yes,130.0,2009  May. Released 2009  July,1050.0,
Nokia 6600i slide,Nokia,6600i slide,2009-07-01,2009.0,2.2,0.019455252918287938,5.0,5 MP| autofocus| dual-LED flash| ,Yes,No,Black| Silver,120.0,2009  May. Released 2009  July,1000.0,
Nokia 7020,Nokia,7020,2009-12-01,2009.0,2.2,0.04377431906614786,2.0,2 MP,Yes,No,Graphite| Hot Pink| Silver| Blue,70.0,2009  May. Released 2009  December,860.0,
Nokia 2720 fold,Nokia,2720 fold,2009-09-01,2009.0,1.8,0.008754863813229572,3.0,1.3 MP,Yes,No,Black| Deep Red,40.0,2009  May. Released 2009  September,860.0,
Nokia 2730 classic,Nokia,2730 classic,2009-10-01,2009.0,2.0,0.029182879377431907,2.0,2 MP,Yes,No,Black or Dark Magenta,40.0,2009  May. Released 2009  October,1020.0,
Nokia E52,Nokia,E52,2009-07-01,2009.0,2.4,0.058365758754863814,2.0,3.2 MP| fixed focus| LED flash| ,Yes,Yes with A-GPS; Nokia Maps 3.0,Metal Grey Aluminium| Golden Aluminium| Graphite Grey| Black,110.0,2009  May. Released 2009  July,1500.0,
Nokia 6216 classic,Nokia,6216 classic,2009-04-01,2009.0,2.0,0.021400778210116732,2.0,2 MP| autofocus| LED flash,Yes,No,Coco Pearl,150.0,2009  April,1000.0,
Nokia 5730 XpressMusic,Nokia,5730 XpressMusic,2009-06-01,2009.0,2.4,0.09727626459143969,15.0,3.15 MP| Carl Zeiss optics| autofocus| LED flash| ,Yes,Yes with A-GPS; Nokia Maps,Red| Monochrome| Blue| Pink,150.0,2009  March. Released 2009  June,1000.0,0.1245136186770428
Nokia 5330 XpressMusic,Nokia,5330 XpressMusic,2010-05-01,2010.0,2.4,0.06809338521400778,15.0,3.15 MP| enhanced fixed focus,Yes,Yes with A-GPS; Nokia Maps,Black/Red| Silver/Blue,120.0,2009  March. Released 2010  May,1000.0,
Nokia 5030 XpressRadio,Nokia,5030 XpressRadio,2009-06-01,2009.0,1.8,0.007782101167315175,,,Yes,No,Red| Graphite,60.0,2009  March. Released 2009  June,1020.0,
Nokia N86 8MP,Nokia,N86 8MP,2009-06-01,2009.0,2.6,8.0,8.0,8 MP| wide 28mm Carl Zeiss lens| autofocus| dual-LED flash| ,Yes with stereo speakers,Yes with A-GPS; Ovi Maps 3.0,Indigo Black| White,180.0,2009  February. Released 2009  June,1200.0,0.1245136186770428
Nokia E75,Nokia,E75,2009-04-01,2009.0,2.4,0.08268482490272373,2.0,3.2 MP| autofocus| LED flash,Yes,Yes with A-GPS; Nokia Maps,Silver black| Red and Copper yellow,130.0,2009  February. Released 2009  April,1000.0,
Nokia E55,Nokia,E55,2009-08-01,2009.0,2.4,0.058365758754863814,2.0,3.2 MP| fixed focus| LED flash| ,Yes,Yes with A-GPS; Nokia Maps 3.0,Black Aluminium| White Aluminium| Red,150.0,2009  February. Released 2009  August,1500.0,
Nokia 6720 classic,Nokia,6720 classic,2009-07-01,2009.0,2.2,0.048638132295719845,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash| ,Yes with stereo speakers,Yes with A-GPS; Nokia Maps 3.0,Titanium| Grey| Brown,90.0,2009  February. Released 2009  July,1050.0,
Nokia 6710 Navigator,Nokia,6710 Navigator,2009-08-01,2009.0,2.6,0.048638132295719845,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash| ,Yes,Yes with A-GPS; Ovi Maps 3.0,Titanium| Brown| Black,140.0,2009  February. Released 2009  August,950.0,
Nokia 5630 XpressMusic,Nokia,5630 XpressMusic,2009-06-01,2009.0,2.2,0.058365758754863814,15.0,3.15 MP| enhanced fixed focus| LED flash| ,Yes,No,Red on black| Blue on grey| Chrome on grey,120.0,2009  February. Released 2009  June,860.0,0.1245136186770428
Nokia 6700 classic,Nokia,6700 classic,2009-05-01,2009.0,2.2,0.16536964980544747,5.0,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS; Nokia Maps,Gold| White Gold| Illuvial| Silver metallic| Matte metallic| Black metallic,110.0,2009  January. Released 2009  May,970.0,
Nokia 6303 classic,Nokia,6303 classic,2009-05-01,2009.0,2.2,0.016536964980544747,15.0,3.15 MP| autofocus| dual-LED flash,Yes,No,Steel| Matt Black,120.0,2008  December. Released 2009  May,1050.0,
Nokia 2700 classic,Nokia,2700 classic,2009-07-01,2009.0,2.0,0.0311284046692607,2.0,2 MP,Yes,No,Jet Black| Mahogany Red| Frost Gray,50.0,2009  January. Released 2009  July,1020.0,
Nokia 6208c,Nokia,6208c,2009-03-01,2009.0,2.4,0.01264591439688716,15.0,3.15 MP| LED flash,Yes,No,Titanium Gray,150.0,2008  December. Released 2009  March,860.0,
Nokia 8800 Gold Arte,Nokia,8800 Gold Arte,2009-04-01,2009.0,2.0,4.0,15.0,3.15 MP| autofocus,Yes,No,Gold,1070.0,2008  December. Released 2009  April,1000.0,
Nokia N97,Nokia,N97,2009-06-01,2009.0,3.5,32.0,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash| video light| ,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,White| Black,140.0,2008  November. Released 2009  June,1500.0,0.1245136186770428
Nokia 6260 slide,Nokia,6260 slide,2009-04-01,2009.0,2.4,0.19455252918287938,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,Black| Beige,150.0,2008  November. Released 2009  April,950.0,
Nokia E63,Nokia,E63,2008-12-01,2008.0,2.36,0.11673151750972763,2.0,2 MP| LED flash,Yes,No,Ultramarine Blue| Ruby Red| Black,120.0,2008  November. Released 2008  December,1500.0,
Nokia 7100 Supernova,Nokia,7100 Supernova,2009-01-01,2009.0,2.0,0.0038910505836575876,3.0,1.3 MP,Yes,No,Jelly red| Fresh blue| Black,70.0,2008  November. Released 2009  January,860.0,
Nokia 5130 XpressMusic,Nokia,5130 XpressMusic,2009-02-01,2009.0,2.0,0.029182879377431907,2.0,2 MP,Yes,No,Red| Blue| White Aqua (T-Mobile exclusive),60.0,2008  November. Released 2009  February,1020.0,
Nokia 2330 classic,Nokia,2330 classic,2009-06-01,2009.0,1.8,0.009727626459143969,,VGA,Yes,No,Black| Deep red,50.0,2008  November. Released 2009  June,1020.0,
Nokia 2323 classic,Nokia,2323 classic,2009-08-01,2009.0,1.8,0.0038910505836575876,,,Yes,No,Black,40.0,2008  November. Released 2009  August,1020.0,
Nokia 1662,Nokia,1662,2009-06-01,2009.0,1.8,,,,Yes,No,Black| Blue,30.0,2008  November. Released 2009  Q2,860.0,
Nokia 1661,Nokia,1661,2009-06-01,2009.0,1.8,0.007782101167315175,,,Yes,No,Black| Grey,30.0,2008  November. Released 2009  Q2,860.0,
Nokia 1202,Nokia,1202,2009-04-01,2009.0,1.3,,,,Yes,No,Midnight black| Violet blue| Silver grey (Nokia 1203),20.0,2008  November. Released 2009  April,720.0,
Nokia 5800 XpressMusic,Nokia,5800 XpressMusic,2008-11-01,2008.0,3.2,0.07879377431906615,15.0,3.15 MP| Carl Zeiss optics| autofocus| dual-LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps 2.0 Touch,Black| Red| Blue,130.0,2008  October. Released 2008  November,1320.0,0.1245136186770428
Nokia N85,Nokia,N85,2008-10-01,2008.0,2.6,0.07198443579766536,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps 2.0,Copper| Black,250.0,2008  August. Released 2008  October,1200.0,
Nokia N79,Nokia,N79,2008-10-01,2008.0,2.4,0.048638132295719845,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,Canvas white| Seal grey| Petrol black,180.0,2008  August. Released 2008  October,1200.0,
Nokia 8800 Carbon Arte,Nokia,8800 Carbon Arte,2008-09-01,2008.0,2.0,4.0,15.0,3.15 MP| autofocus,Yes,No,Black,840.0,2008  August. Released 2008  September,1000.0,
Nokia 3610 fold,Nokia,3610 fold,2008-11-01,2008.0,2.0,0.029182879377431907,3.0,1.3 MP,Yes,No,Blue| Red| Green| Rose,100.0,2008  August. Released 2008  November,1020.0,
Nokia 7610 Supernova,Nokia,7610 Supernova,2008-08-01,2008.0,2.0,0.0622568093385214,15.0,3.15 MP| autofocus| dual-LED,Yes,No,Muted Gray| Steel Blue| Red| Bright Lilac| Pristine White| Graphite| Passionate Purple,100.0,2008  June. Released 2008  August,860.0,
Nokia 7510 Supernova,Nokia,7510 Supernova,2009-01-01,2009.0,2.2,0.019455252918287938,2.0,2 MP| LED flash,Yes,No,Storm Blue| Red| Emerald Green| Espresso Brown| Graphite| Passionate Purple,130.0,2008  June. Released 2009  January,870.0,
Nokia 7310 Supernova,Nokia,7310 Supernova,2008-06-01,2008.0,2.0,0.0311284046692607,2.0,2 MP,Yes,No,Steel Blue| Wasabi Green| Candy Pink| Mushroom Silver| Plum Jam| Electric Blue| Yellow Mellow| Graph,110.0,2008  June. Released 2008  June,860.0,
Nokia 7210 Supernova,Nokia,7210 Supernova,2008-09-01,2008.0,2.0,0.029182879377431907,2.0,2 MP,Yes,No,Bubble Gum Pink| Vivid Blue| Graphite| Passionate Purple,90.0,2008  June. Released 2008  September,860.0,
Nokia E71,Nokia,E71,2008-07-01,2008.0,2.36,0.10700389105058365,15.0,3.15 MP| autofocus| LED flash,Yes,Yes with A-GPS; Nokia Maps,White Steel| Grey Steel| Black| Red,110.0,2008  June. Released 2008  July,1500.0,0.1245136186770428
Nokia E66,Nokia,E66,2008-07-01,2008.0,2.4,0.10700389105058365,15.0,3.15 MP| autofocus| LED flash,Yes,Yes with A-GPS; Nokia Maps,White Steel| Grey Steel| Black| Red,180.0,2008  June. Released 2008  July,1000.0,0.1245136186770428
Nokia 6600 fold,Nokia,6600 fold,2008-08-01,2008.0,2.13,0.017509727626459144,2.0,2 MP| LED flash,Yes,No,Mysterious black| Sophisticated purple,160.0,2008  April. Released 2008  August,860.0,
Nokia 703,Nokia,703,,,3.7,8.0,5.0,5 MP| LED flash,Yes,Yes with A-GPS,Various,,Not officially announced yet,,0.4980544747081712
Nokia 6600 slide,Nokia,6600 slide,2008-08-01,2008.0,2.2,0.017509727626459144,15.0,3.15 MP| autofocus| LED flash,Yes,No,Black,150.0,2008  April. Released 2008  August,1000.0,
Nokia 3600 slide,Nokia,3600 slide,2008-08-01,2008.0,2.0,0.029182879377431907,15.0,3.15 MP| autofocus| LED flash,Yes,No,Charcoal| Wine,120.0,2008  April. Released 2008  August,860.0,
Nokia 5320 XpressMusic,Nokia,5320 XpressMusic,2008-07-01,2008.0,2.0,0.13618677042801555,2.0,2 MP| LED flash,Yes,No,Blue| Red,130.0,2008  April. Released 2008  July,890.0,
Nokia 5220 XpressMusic,Nokia,5220 XpressMusic,2008-07-01,2008.0,2.0,0.029182879377431907,2.0,2 MP,Yes with stereo speakers,No,Blue| Red| Green,110.0,2008  April. Released 2008  July,1020.0,
Nokia 6212 classic,Nokia,6212 classic,2009-04-01,2009.0,2.0,0.021400778210116732,2.0,2 MP| LED flash,Yes,No,Black,190.0,2008  April. Released 2009  April,1000.0,
Nokia 5000,Nokia,5000,2008-06-01,2008.0,2.0,0.011673151750972763,3.0,1.3 MP,Yes,No,Cyber Green| Neon Blue| Perfect Purple,70.0,2008  April. Released 2008  June,700.0,
Nokia 7070 Prism,Nokia,7070 Prism,2008-08-01,2008.0,1.8,0.010700389105058366,,,Yes,No,Black & Pink accent| Black & Blue accent,50.0,2008  April. Released 2008  August,700.0,
Nokia 2680 slide,Nokia,2680 slide,2008-09-01,2008.0,1.8,0.011673151750972763,,VGA,Yes,No,Slate Gray| Night Blue| Orange| Violet,70.0,2008  April. Released 2008  September,860.0,0.0038910505836575876
Nokia 1680 classic,Nokia,1680 classic,2008-07-01,2008.0,1.85,0.010700389105058366,,VGA,Yes,No,Black| Slate Gray| Wine Red| Deep Plum,40.0,2008  April. Released 2008  July,700.0,
Nokia 6300i,Nokia,6300i,2008-04-01,2008.0,2.0,0.029182879377431907,2.0,2 MP,Yes,No,Grey,120.0,2008  March. Released 2008  April,860.0,
Nokia N96,Nokia,N96,2008-09-01,2008.0,2.8,16.0,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash,Yes,Yes with A-GPS; Nokia Maps,Black| Silver| Quartz,220.0,2008  February. Released 2008  September,950.0,0.1245136186770428
Nokia N78,Nokia,N78,2008-05-01,2008.0,2.4,0.07392996108949416,15.0,3.15 MP| autofocus| Carl Zeiss optics| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,Brown| Blue| White,170.0,2008  February. Released 2008  May,1200.0,0.0933852140077821
Nokia 6220 classic,Nokia,6220 classic,2008-07-01,2008.0,2.2,0.11673151750972763,5.0,5 MP| Carl Zeiss optics| autofocus| xenon flash,Yes,Yes with A-GPS; Nokia Maps,Black and Cyan| Purple,160.0,2008  February. Released 2008  July,900.0,0.1245136186770428
Nokia 6210 Navigator,Nokia,6210 Navigator,2008-07-01,2008.0,2.4,0.11673151750972763,15.0,3.15 MP| autofocus| LED flash,Yes,Yes with A-GPS; Nokia Maps,Black| Red,150.0,2008  February. Released 2008  July,950.0,0.1245136186770428
Nokia 6124 classic,Nokia,6124 classic,2008-06-01,2008.0,2.0,0.03404669260700389,2.0,2 MP| LED flash,Yes,No,Black| White,140.0,2008  March. Released 2008  June,890.0,0.0622568093385214
Nokia 6650 fold,Nokia,6650 fold,2008-06-01,2008.0,2.2,0.029182879377431907,2.0,2 MP| LED flash,Yes,Yes with A-GPS,Silver| Black,80.0,2008  March. Released 2008  June,1500.0,
Nokia 3555,Nokia,3555,2007-11-01,2007.0,1.8,0.029182879377431907,,VGA,Yes,No,Black| Blue| Gray,50.0,2007  November,1020.0,
Nokia 3120 classic,Nokia,3120 classic,2008-04-01,2008.0,2.0,0.023346303501945526,2.0,2 MP| LED flash,Yes,No,Graphite| Plum/Powder White| Deep Red| Chestnut Brown,100.0,2008  February. Released 2008  April,1000.0,
Nokia 7900 Crystal Prism,Nokia,7900 Crystal Prism,2008-06-01,2008.0,2.0,1.0,2.0,2 MP| LED flash,Yes,No,Black,170.0,2008  January. Released 2008  June,850.0,
Nokia 2600 classic,Nokia,2600 classic,2008-03-01,2008.0,1.77,0.009727626459143969,,VGA,Yes,No,Black| Orange| Blue| Beige,60.0,2008  January. Released 2008  March,870.0,
Nokia 1209,Nokia,1209,2008-08-01,2008.0,1.4,,,,Yes,No,Blue| Gray,40.0,2008  January. Released 2008  August,700.0,
Nokia 3110 Evolve,Nokia,3110 Evolve,,,1.8,0.008754863813229572,3.0,1.3 MP,Yes,No,Grey,100.0,2007  December. Released 2008,1020.0,
Nokia N82,Nokia,N82,2007-11-01,2007.0,2.4,0.09727626459143969,5.0,5 MP| Carl Zeiss optics| autofocus| xenon flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,Silver| Black,170.0,2007  November. Released 2007  November,1050.0,0.1245136186770428
Nokia 8800 Sapphire Arte,Nokia,8800 Sapphire Arte,2008-02-01,2008.0,2.0,1.0,15.0,3.15 MP| autofocus,Yes,No,Brown,720.0,2007  November. Released 2008  February,1000.0,
Nokia 8800 Arte,Nokia,8800 Arte,2007-12-01,2007.0,2.0,1.0,15.0,3.15 MP| autofocus,Yes,No,Black,610.0,2007  November. Released 2007  December,1000.0,
Nokia 6301,Nokia,6301,2008-03-01,2008.0,2.0,0.029182879377431907,2.0,2 MP,Yes,No,Cocoa,130.0,2007  September. Released 2008  March,860.0,
Nokia E51,Nokia,E51,2007-11-01,2007.0,2.0,0.1264591439688716,2.0,2 MP,Yes,No,Black| Silver,120.0,2007  September. Released 2007  November,1050.0,0.0933852140077821
Nokia E51 camera-free,Nokia,E51 camera-free,2008-06-01,2008.0,2.0,0.1264591439688716,,,Yes,No,Black| Silver,130.0,2008  February. Released 2008  Q2,1050.0,0.0933852140077821
Nokia 6263,Nokia,6263,2007-12-01,2007.0,2.2,,3.0,1.3 MP| LED flash,Yes,No,Black,70.0,2007  December. Released 2007  December,,
Nokia N81 8GB,Nokia,N81 8GB,2007-10-01,2007.0,2.4,8.0,2.0,2 MP| LED flash,Yes,No,Cocoa brown,200.0,2007  August. Released 2007  October,1050.0,0.0933852140077821
Nokia N81,Nokia,N81,2007-11-01,2007.0,2.4,0.011673151750972763,2.0,2 MP| LED flash,Yes,No,Cobalt blue| Graphite grey,200.0,2007  August. Released 2007  November,1050.0,0.0933852140077821
Nokia N95 8GB,Nokia,N95 8GB,2007-10-01,2007.0,2.8,8.0,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,Black,230.0,2007  August. Released 2007  October,1200.0,0.1245136186770428
Nokia 5610 XpressMusic,Nokia,5610 XpressMusic,2007-10-01,2007.0,2.2,0.019455252918287938,15.0,3.15 MP| autofocus| LED flash,Yes,No,Red| Blue,110.0,2007  August. Released 2007  October,900.0,
Nokia 5310 XpressMusic,Nokia,5310 XpressMusic,2007-10-01,2007.0,2.1,0.029182879377431907,2.0,2 MP,Yes,No,Red| Blue| Pink| Black,100.0,2007  August. Released 2007  October,860.0,
Nokia 6555,Nokia,6555,2007-08-01,2007.0,2.0,0.029182879377431907,23.0,1.23 MP,Yes,No,Black| Red| Silver| Beige,80.0,2007  August,1020.0,
Nokia 7900 Prism,Nokia,7900 Prism,2007-11-01,2007.0,2.0,1.0,2.0,2 MP| LED flash,Yes,No,Black,170.0,2007  August. Released 2007  November,850.0,
Nokia 7500 Prism,Nokia,7500 Prism,2007-07-01,2007.0,2.0,0.029182879377431907,2.0,2 MP| LED flash,Yes,No,Black,120.0,2007  July,700.0,
Nokia 8600 Luna,Nokia,8600 Luna,2007-05-01,2007.0,2.0,0.1245136186770428,2.0,2 MP,Yes,No,Black,290.0,2007  May,900.0,
Nokia 6500 slide,Nokia,6500 slide,2007-09-01,2007.0,2.2,0.019455252918287938,15.0,3.15 MP| Carl Zeiss optics| autofocus| LED flash,Yes,No,Steel| Black,140.0,2007  May. Released 2007  September,900.0,
Nokia 6500 classic,Nokia,6500 classic,2007-10-01,2007.0,2.0,1.0,2.0,2 MP| LED flash,Yes,No,Black| Bronze,150.0,2007  May. Released 2007  October,830.0,
Nokia 3500 classic,Nokia,3500 classic,2007-10-01,2007.0,1.8,0.0048638132295719845,2.0,2 MP,Yes,No,Grey| Pink| Mandarine| Azure Blue,70.0,2007  June. Released 2007  October,820.0,
Nokia 2630,Nokia,2630,2007-05-01,2007.0,1.8,0.010700389105058366,,VGA,Yes,No,Black,60.0,2007  May,700.0,
Nokia N87,Nokia,N87,,,,,12.0,12 MP| wide 28mm Carl Zeiss lens| autofocus| Xenon flash,Yes with stereo speakers,Yes with A-GPS,Black| Brown,,Not officially announced yet,,
Nokia 6267,Nokia,6267,2007-06-01,2007.0,2.2,0.029182879377431907,2.0,2 MP| LED flash,Yes,No,Black| Orange| Lavender and Electric Blue,160.0,2007  June,1020.0,
Nokia 2760,Nokia,2760,2007-05-01,2007.0,1.9,0.009727626459143969,,VGA,Yes,No,Navy Blue| Velvet Red| Sandy Gold| Smoky Grey| Metallic Black,60.0,2007  May,700.0,
Nokia 2660,Nokia,2660,2007-05-01,2007.0,1.85,0.0019455252918287938,,,Yes,No,Black,40.0,2007  May,700.0,
Nokia 1650,Nokia,1650,2008-01-01,2008.0,1.8,0.007782101167315175,,,Yes,No,Metallic Red| Metallic Black,40.0,2007  May. Released 2008  January,1020.0,
Nokia 1208,Nokia,1208,2007-05-01,2007.0,1.5,0.0038910505836575876,,,Yes,No,Red| Black,30.0,2007  May,700.0,
Nokia 1200,Nokia,1200,2007-05-01,2007.0,1.5,0.0038910505836575876,,,Yes,No,Blue| Black,30.0,2007  May,700.0,
Nokia 6120 classic,Nokia,6120 classic,2007-04-01,2007.0,2.0,0.0311284046692607,2.0,2 MP| LED flash,Yes,No,Black| Pearl White,100.0,2007  April,890.0,0.0622568093385214
Nokia 6121 classic,Nokia,6121 classic,2008-02-01,2008.0,2.0,0.0311284046692607,2.0,2 MP| LED flash,Yes,No,Black| Pearl White| Pink| Sand Gold,180.0,2007  June. Released 2008  February,890.0,0.0622568093385214
Nokia 5700,Nokia,5700,2007-04-01,2007.0,2.2,0.03696498054474708,2.0,2 MP| LED flash,Yes with stereo speakers,No,Red| Gray| Black,180.0,2007  March. Released 2007  April,900.0,0.0622568093385214
Nokia 5070,Nokia,5070,2007-03-01,2007.0,1.87,0.0038910505836575876,,VGA,Yes,No,Red| Blue,50.0,2007  March,860.0,
Nokia E90,Nokia,E90,2007-06-01,2007.0,4.0,0.1245136186770428,15.0,3.15 MP| autofocus| LED flash,Yes,Yes with A-GPS; Nokia Maps,Red| Mocha,400.0,2007  February. Released 2007  June,1500.0,
Nokia E65,Nokia,E65,2007-02-01,2007.0,2.2,0.048638132295719845,2.0,2 MP,Yes,No,Red| Mocca| Black| Full Black| Bronze Black| Pink| Plum| White,130.0,2007  February. Released 2007  February,950.0,0.0622568093385214
Nokia E61i,Nokia,E61i,2007-02-01,2007.0,2.8,0.058365758754863814,2.0,2 MP,Yes,No,Silver| Mocca,200.0,2007  February,1500.0,0.0622568093385214
Nokia N77,Nokia,N77,2007-02-01,2007.0,2.4,0.019455252918287938,2.0,2 MP| LED flash,Yes with stereo speakers,No,Black,150.0,2007  February,1100.0,0.0622568093385214
Nokia 6110 Navigator,Nokia,6110 Navigator,2007-02-01,2007.0,2.2,0.038910505836575876,2.0,2 MP| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Navigator,White| Black,230.0,2007  February,900.0,0.1245136186770428
Nokia 3109 classic,Nokia,3109 classic,2007-05-01,2007.0,1.8,0.008754863813229572,,,Yes,No,Grey,90.0,2007  May,1020.0,
Nokia 3110 classic,Nokia,3110 classic,2007-02-01,2007.0,1.8,0.008754863813229572,3.0,1.3 MP,Yes,No,Black| Pink| Blue,100.0,2007  February,1020.0,
Nokia N76,Nokia,N76,2007-01-01,2007.0,2.4,0.02529182879377432,2.0,2 MP| LED flash,Yes,No,Red| Black| White,180.0,2007  January,700.0,0.0933852140077821
Nokia N93i,Nokia,N93i,2007-01-01,2007.0,2.4,0.048638132295719845,15.0,3.15 MP| 3x optical zoom| Carl Zeiss optics| autofocus| LED flash,Yes,No,Silver| Black,340.0,2007  January,950.0,0.0622568093385214
Nokia 6290,Nokia,6290,2006-11-01,2006.0,2.2,0.04377431906614786,2.0,2 MP| LED flash,Yes with stereo speakers,No,Black| Light Blue,190.0,2006  November,950.0,0.0622568093385214
Nokia 6086,Nokia,6086,2006-11-01,2006.0,1.8,0.0048638132295719845,,VGA,Yes,No,Pearl Grey| Warm Grey,130.0,2006  November,850.0,
Nokia 6300,Nokia,6300,2007-01-01,2007.0,2.0,0.007782101167315175,2.0,2 MP,Yes,No,Silver| Black| Red-Silver| White-Silver,70.0,2006  November. Released 2007  January,860.0,
Nokia 2626,Nokia,2626,2006-11-01,2006.0,1.5,0.0019455252918287938,,,Yes,No,Fiery Red| Spatial Blue| Energetic Copper| WhiteNavy,50.0,2006  November,970.0,
Nokia N95,Nokia,N95,2007-03-01,2007.0,2.6,0.1556420233463035,5.0,5 MP| Carl Zeiss optics| autofocus| LED flash,Yes with stereo speakers,Yes with A-GPS; Nokia Maps,Silver|  Plum| Black| Pink| Red,210.0,2006  September. Released 2007  March,950.0,0.0622568093385214
Nokia N75,Nokia,N75,2006-09-01,2006.0,2.4,0.038910505836575876,2.0,2 MP| LED flash,Yes with stereo speakers,No,Chocolate Black,260.0,2006  September,800.0,0.0622568093385214
Nokia 5300,Nokia,5300,2006-09-01,2006.0,2.1,0.0048638132295719845,3.0,1.3 MP,Yes,No,Red| Black,100.0,2006  September,860.0,
Nokia 5200,Nokia,5200,2006-09-01,2006.0,2.0,0.0048638132295719845,,VGA,No,No,Red| Blue,80.0,2006  September,760.0,
Nokia 6288,Nokia,6288,2006-09-01,2006.0,2.2,0.005836575875486381,2.0,2 MP| LED flash,Yes,No,White| Black| Red| Blue,140.0,2006  September,1100.0,
Nokia 6085,Nokia,6085,2006-09-01,2006.0,1.8,0.0038910505836575876,,VGA,Yes,No,,80.0,2006  September,970.0,
Nokia 8800 Sirocco,Nokia,8800 Sirocco,2006-09-01,2006.0,1.7,0.1245136186770428,2.0,2 MP,Yes,No,Silver| Black| Gold Edition,500.0,2006  September,700.0,
Nokia 7390,Nokia,7390,2006-09-01,2006.0,2.3,0.020428015564202335,15.0,3.15 MP| autofocus| LED flash,Yes with stereo speakers,No,Bronze Black| Powder Pink,210.0,2006  September,,
Nokia 7373,Nokia,7373,2006-09-01,2006.0,2.0,0.007782101167315175,2.0,2 MP,Yes with stereo speakers,No,Bronze Black| Powder Pink,150.0,2006  September,700.0,
Nokia 6151,Nokia,6151,2006-06-01,2006.0,1.8,0.029182879377431907,3.0,1.3 MP,Yes with stereo speakers,No,Black,120.0,2006  June,1100.0,
Nokia 6080,Nokia,6080,2006-06-01,2006.0,1.78,0.0029182879377431907,,VGA,Yes,No,Black| Gold,70.0,2006  June,820.0,
