,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
227,BlackBerry A10,True,True,True,False,,Cancelled,140.7 x 72 x 9.4 mm (5.54 x 2.83 x 0.37 in),-,,Micro-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~68.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,BlackBerry OS 10.2,Qualcomm MSM8960Pro Snapdragon S4 Pro,Dual-core 1.7 GHz Krait,Adreno 225,microSDXC (dedicated slot),16GB 2GB RAM,"8 MP, AF",LED flash,1080p@30fps,2 MP,,720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual band, DLNA","4.0, A2DP, LE",GPS,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2800 mAh, removable",,,Black,,,,,,,"395,295 hits",
228,BlackBerry Porsche Design P'9531,True,True,False,False,Not officially announced yet,Discontinued,115 x 67 x 11.3 mm (4.53 x 2.64 x 0.44 in),155 g (5.47 oz),,Mini-SIM,Optical trackpad,TFT,"2.8 inches, 24.3 cm2 (~31.5% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~286 ppi density)",,,BlackBerry OS 7.0,Qualcomm MSM8655 Snapdragon S2,1.2 GHz,Adreno 205,microSDHC (dedicated slot),8GB 768MB RAM,"5 MP, AF",LED flash,720p,No,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","GPS, A-GPS",Yes,No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1000 mAh battery,,,Black,,,,,,,"324,394 hits",
229,BlackBerry Playbook 2012,True,True,False,False,Not officially announced yet,Cancelled,194 x 130 x 10 mm (7.64 x 5.12 x 0.39 in),425 g (14.99 oz),,Micro-SIM,,TFT,"7.0 inches, 137.9 cm2 (~54.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,,BlackBerry Tablet 2.0,TI OMAP 4460,Dual-core 1.5 GHz,,No,,"5 MP, AF",,1080p@30fps,3 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","2.1, EDR","GPS, A-GPS",Yes,No,microUSB 2.0,"Accelerometer, gyro, compass",Non-removable Li-Po 4800 mAh battery,,Up to 10 h (multimedia),Black,,,,,,,"226,618 hits",
230,BlackBerry Curve Touch,True,True,False,False,Not officially announced yet,Discontinued,-,-,,Mini-SIM,Optical trackpad,TFT,"3.25 inches, 32.7 cm2","480 x 360 pixels, 4:3 ratio (~185 ppi density)",,,BlackBerry OS 6.1,Qualcomm MSM8655 Snapdragon S2,800 MHz Scorpion,Adreno 205,microSDHC (dedicated slot),"1GB ROM, 512MB RAM",5 MP,LED flash,720p,No,,,Yes,Yes,Wi-Fi 802.11b/g/n,"2.1, A2DP","GPS, A-GPS",Yes,No,microUSB 2.0,Accelerometer,Removable Li-Ion battery,,,Black,,,,,,,"298,645 hits",
231,BlackBerry Curve Touch CDMA,True,True,False,False,Not officially announced yet,Cancelled,-,-,,Mini-SIM,Optical trackpad,TFT,"3.25 inches, 32.7 cm2","480 x 360 pixels, 4:3 ratio (~185 ppi density)",,,BlackBerry OS 6.1,Qualcomm MSM8655 Snapdragon S2,800 MHz Scorpion,Adreno 205,microSDHC (dedicated slot),"1GB ROM, 512MB RAM",5 MP,LED flash,720p,No,,,Yes,Yes,Wi-Fi 802.11b/g/n,"2.1, A2DP",,Yes,No,microUSB 2.0,Accelerometer,Removable Li-Ion battery,,,Black,,,,,,,"264,982 hits",
232,Fairphone 5,True,True,True,True,"2023, August 30","Available. Released 2023, September 14",161.6 x 75.8 x 9.6 mm (6.36 x 2.98 x 0.38 in),212 g (7.48 oz),"Glass front (Gorilla Glass 5), aluminum frame, plastic back",Nano-SIM + eSIM,"IP55, dust and water resistant__MIL-STD-810H compliant","OLED, 90Hz, 880 nits (peak)","6.46 inches, 101.2 cm2 (~82.7% screen-to-body ratio)",1224 x 2700 pixels (~459 ppi density),Corning Gorilla Glass 5,,"Android 13, upgradable to Android 14, up to 5 major Android upgrades",Qualcomm QCM6490 (6 nm),Octa-core (1x2.7 GHz Cortex-A78 & 3x2.4 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 643,microSDXC (dedicated slot),"128GB 6GB RAM, 256GB 8GB RAM","50 MP, f/1.9, (wide), 1/1.49"", 1.0µm, PDAF, OIS__50 MP, f/2.2, (ultrawide), 1/2.51"", 0.7µm, PDAF__TOF 3D, (depth)","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, 720p@240fps, gyro-EIS","50 MP, f/2.5, (wide), 1/2.76"", 0.74µm",HDR,"4K@30fps, 1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,No,"USB Type-C 3.0, OTG, DisplayPort","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4200 mAh, removable","30W wired, 50% in 20 min (advertised)",,"Matte Black, Sky Blue, Transparent",,,0.40 W/kg (head) 0.85 W/kg (body) ,€ 489.00 / $ 608.00 / £ 469.00,"__AnTuTu: 584498 (v9), 659615 (v10)__GeekBench: 2886 (v5), 2958 (v6)__GFXBench: 27fps (ES 3.1 onscreen)",Endurance rating 88h,"569,923 hits",3.8
233,Fairphone 4,True,True,True,True,"2021, September 30","Available. Released 2021, October 25",162 x 75.5 x 10.5 mm (6.38 x 2.97 x 0.41 in),225 g (7.94 oz),"Glass front (Gorilla Glass 5), aluminum frame, plastic back",Nano-SIM + eSIM,"IP54, dust and splash resistant__MIL-STD-810G compliant",IPS LCD,"6.3 inches, 97.4 cm2 (~79.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",Corning Gorilla Glass 5,,"Android 11, upgradable to Android 13, planned upgrade to Android 14",Qualcomm SM7225 Snapdragon 750G 5G (8 nm),Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570),Adreno 619,microSDXC (dedicated slot),"128GB 6GB RAM, 256GB 8GB RAM","48 MP, f/1.6, (wide), 1/2.0"", 0.8µm, PDAF, OIS__48 MP, f/2.2, (ultrawide), 1/2.0"", 0.8µm, PDAF__TOF 3D, (depth)","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","25 MP, f/2.2, (wide), 1/2.78"", 0.9µm",HDR,"1080p@30fps, gyro-EIS",Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,No,"USB Type-C 3.0, OTG, DisplayPort","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3905 mAh, removable","20W wired, 50% in 30 min (advertised)",,"Gray, Green, Speckled Green",,,0.49 W/kg (head) 0.99 W/kg (body) ,About 400 EUR,,,"567,733 hits",
234,Fairphone 3+,True,True,True,False,"2020, August 27","Available. Released 2020, September 14",158 x 71.8 x 9.9 mm (6.22 x 2.83 x 0.39 in),189 g (6.67 oz),"Glass front (Gorilla Glass 5), plastic back, plastic frame",Nano-SIM + Nano-SIM,,IPS LCD,"5.65 inches, 82.4 cm2 (~72.6% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~427 ppi density)",Corning Gorilla Glass 5,,"Android 10, upgradable to Android 13",Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,microSDXC (dedicated slot),64GB 4GB RAM,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.0, (wide), 1/3.1""",HDR,"1080p@30fps, gyro-EIS",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3040 mAh, removable",,,Black,,,0.41 W/kg (head) 1.41 W/kg (body) ,About 440 EUR,,,"220,185 hits",
235,Fairphone 3,True,True,True,False,"2019, August 27. Released 2019, September 03",Discontinued,158 x 71.8 x 9.9 mm (6.22 x 2.83 x 0.39 in),189 g (6.67 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"5.65 inches, 82.4 cm2 (~72.6% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~427 ppi density)",Corning Gorilla Glass 5,,"Android 9.0 (Pie), upgradable to Android 13",Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,microSDXC (dedicated slot),64GB 4GB RAM,"12 MP, f/1.8, (wide), 1/2.55"", 1.4µm, dual pixel PDAF","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","8 MP, f/2.0, (wide), 1/4.0""",,"1080p@30fps, gyro-EIS",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3040 mAh, removable",,,Black,,,0.39 W/kg (head) 1.41 W/kg (body) ,About 400 EUR,,,"153,685 hits",
236,Fairphone 3,True,True,True,False,"2019, August 27. Released 2019, September 03",Discontinued,158 x 71.8 x 9.9 mm (6.22 x 2.83 x 0.39 in),189 g (6.67 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"5.65 inches, 82.4 cm2 (~72.6% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~427 ppi density)",Corning Gorilla Glass 5,,"Android 9.0 (Pie), upgradable to Android 13",Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,microSDXC (dedicated slot),64GB 4GB RAM,"12 MP, f/1.8, (wide), 1/2.55"", 1.4µm, dual pixel PDAF","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","8 MP, f/2.0, (wide), 1/4.0""",,"1080p@30fps, gyro-EIS",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3040 mAh, removable",,,Black,,,0.39 W/kg (head) 1.41 W/kg (body) ,About 400 EUR,,,"153,686 hits",
237,Huawei Mate 70 RS Ultimate,True,True,True,True,"2024, November 26","Available. Released 2024, December 19",164.6 x 79.5 x 8.3 mm (6.48 x 3.13 x 0.33 in),251 g or 256 g (8.85 oz),"Glass front, titanium alloy frame",Nano-SIM + Nano-SIM,IP68/IP69 dust/water resistant (up to 6m for 30 min),"Dual-layer LTPO OLED, 1B colors, 120Hz, 3500 nits (peak)","6.9 inches, 117.4 cm2 (~89.7% screen-to-body ratio)","1316 x 2832 pixels, 19.5:9 ratio (~453 ppi density)",Huawei Kunlun Glass (basalt tempered),,HarmonyOS 4.3,Kirin 9020,Octa-core (1x2.5 GHz & 3x2.15 GHz & 4x1.6 GHz),Maleoon 920,No,"512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS__48 MP, f/2.1, 93mm (periscope telephoto), PDAF, OIS, 3.5x optical zoom__40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","Laser AF, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS","13 MP, f/2.4, 18mm (ultrawide)__TOF 3D, (depth/biometrics sensor)","HDR, panorama","4K, 1080p","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5), NavIC",Yes,No,"USB Type-C 3.1, OTG, DisplayPort 1.2","Face ID, fingerprint (side-mounted), accelerometer, gyro, proximity, barometer, compass, color spectrum",Si/C 5700 mAh,100W wired__80W wireless__20W reverse wireless__18W reverse wired,,"Black, White, Red",PLU-AL10,,,About 1580 EUR,,,"134,521 hits",
238,Huawei Mate 70 Pro+,True,True,True,True,"2024, November 26","Available. Released 2024, November 26",164.6 x 79.5 x 8.3 mm (6.48 x 3.13 x 0.33 in),226 g (7.97 oz),"Glass front, titanium alloy frame",Nano-SIM + Nano-SIM,IP68/IP69 dust/water resistant (up to 6m for 30 min),"LTPO OLED, 1B colors, 120Hz, 2500 nits (peak)","6.9 inches, 117.4 cm2 (~89.7% screen-to-body ratio)","1316 x 2832 pixels, 19.5:9 ratio (~453 ppi density)",Huawei Kunlun Glass 2,,HarmonyOS 4.3,Kirin 9020,Octa-core (1x2.5 GHz & 3x2.15 GHz & 4x1.6 GHz),Maleoon 920,No,"512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS__48 MP, f/2.1, 93mm (periscope telephoto), PDAF, OIS, 3.5x optical zoom__40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","Laser AF, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS","13 MP, f/2.4, 18mm (ultrawide)__TOF 3D, (depth/biometrics sensor)","HDR, panorama","4K, 1080p","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5), NavIC",Yes,No,"USB Type-C 3.1, OTG, DisplayPort 1.2","Face ID, fingerprint (side-mounted), accelerometer, gyro, proximity, barometer, compass, color spectrum",Si/C 5700 mAh,100W wired__80W wireless__20W reverse wireless__18W reverse wired,,"Black, Gray, White, Green",PLA-AL10,,,About 1120 EUR,,,"197,432 hits",
239,Huawei Mate 70 Pro,True,True,True,True,"2024, November 26","Available. Released 2024, November 26",164.6 x 79.5 x 8.2 mm (6.48 x 3.13 x 0.32 in),221 g (7.80 oz),"Glass front, aluminum alloy frame",Nano-SIM + Nano-SIM,IP68/IP69 dust/water resistant (up to 6m for 30 min),"LTPO OLED, 1B colors, 120Hz, 2500 nits (peak)","6.9 inches, 117.4 cm2 (~89.7% screen-to-body ratio)","1316 x 2832 pixels, 19.5:9 ratio (~453 ppi density)",Huawei Kunlun Glass 2,,HarmonyOS 4.3,Kirin 9020,Octa-core (1x2.5 GHz & 3x2.15 GHz & 4x1.6 GHz),Maleoon 920,No,"256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM","50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS__48 MP, f/2.1, 93mm (periscope telephoto), PDAF, OIS, 3.5x optical zoom__40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","Laser AF, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS","13 MP, f/2.4, 18mm (ultrawide)__TOF 3D, (depth/biometrics sensor)","HDR, panorama","4K, 1080p","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5), NavIC",Yes,No,"USB Type-C 3.1, OTG, DisplayPort 1.2","Face ID, fingerprint (side-mounted), accelerometer, gyro, proximity, barometer, compass, color spectrum",5500 mAh,100W wired__80W wireless__20W reverse wireless__18W reverse wired,,"Black, Purple, White, Green",PLR-AL00,,,About 860 EUR,,,"143,329 hits",
240,Huawei Mate 70,True,True,True,True,"2024, November 26","Available. Released 2024, November 26",160.9 x 75.9 x 7.8 mm (6.33 x 2.99 x 0.31 in),203 g (7.16 oz),"Glass front, aluminum alloy frame",Nano-SIM + Nano-SIM,IP68/IP69 dust/water resistant (up to 4m for 30 min),"LTPO OLED, 1B colors, 120Hz, 2500 nits (peak)","6.7 inches, 108.8 cm2 (~89.1% screen-to-body ratio)",1216 x 2688 pixels (~440 ppi density),Huawei Kunlun Glass 2,,HarmonyOS 4.3,Kirin 9020,Octa-core (1x2.5 GHz & 3x2.15 GHz & 4x1.6 GHz),Maleoon 920,No,"256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM","50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS__12 MP, f/3.4, 125mm (periscope telephoto), PDAF, OIS, 5x optical zoom__40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","Laser AF, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS","13 MP, f/2.4, 18mm (ultrawide)","HDR, panorama","4K, 1080p","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5), NavIC",Yes,No,"USB Type-C 3.1, OTG, DisplayPort 1.2","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, color spectrum",5300 mAh,66W wired__50W wireless__7.5W reverse wireless__5W reverse wired,,"Black, Purple, White, Green",CLS-AL00,,,About 720 EUR,,,"101,070 hits",
241,Huawei Mate X6,True,True,True,True,"2024, November 26","Available. Released 2024, December 19",Unfolded: 156.6 x 144.1 x 4.6 mmFolded: 156.6 x 73.8 x 9.9 mm,239 g (8.43 oz),"Glass front, nylon fiber or silicone polymer back (eco leather), aluminum frame",Nano-SIM + Nano-SIM,IPX8 dust/water resistant (up to 2m for 30 min)__Aerospace-grade aluminum,"Foldable LTPO OLED, 1B colors, 120Hz, HDR Vivid, 1800 nits (peak)","7.93 inches, 202.1 cm2 (~91.5% screen-to-body ratio)",2240 x 2440 pixels (~418 ppi density),Kunlun Glass 2,"Cover display:__LTPO OLED, 120Hz, HDR, 2500 nits (peak), 6.45 inches, 1080 x 2440 pixels",HarmonyOS 4.3 / EMUI 15,Kirin 9020,Octa-core (1x2.5 GHz Taishan Big & 3x2.15 GHz Taishan Mid & 4x1.53GHz Cortex-A510),Maleoon 920,No,"256GB 12GB RAM, 512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM","50 MP, f/1.4-f/4.0, 24mm (wide), PDAF, OIS__48 MP, f/3.0, 90mm (periscope telephoto), PDAF, OIS, 4x optical zoom__40 MP, f/2.2, 13mm, 120˚ (ultrawide), PDAF","Laser AF, LED flash, panorama, HDR","4K, 1080p, HDR, gyro-EIS, OIS, HDR Vivid","8 MP, f/2.2, (wide)__Cover camera:__8 MP, f/2.4, (wide)","HDR, panorama","4K, 1080p","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5), NavIC","Yes; NFC-SIM, HCE",No,"USB Type-C 3.1, OTG, DisplayPort 1.2","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer, color spectrum",Si/C 5110 or 5200 mAh,66W wired__50W wireless__7.5W reverse wireless__5W reverse wired,,"Black, White, Gray, Blue, Red",ICL-AL10,,,About 1700 EUR,__AnTuTu: 1298127 (v10)__GeekBench: 5218 (v6)__3DMark: 1907 (Wild Life Extreme),,"147,611 hits",4.1
242,Huawei MatePad Pro 13.2 (2024),True,True,True,False,"2024, November 26","Available. Released 2024, December 12",289.1 x 196.1 x 5.5 mm (11.38 x 7.72 x 0.22 in),580 g (Wi-FI) or 590 g (LTE) (1.28 lb),"Glass front, nylon fiber back, magnesium alloy frame",Nano-SIM (cellular model only),Stylus support,"OLED, 1B colors, 144Hz, HDR, 1000 nits (peak)","13.2 inches, 518.8 cm2 (~91.5% screen-to-body ratio)","2880 x 1920 pixels, 3:2 ratio (~262 ppi density)",,,Harmony OS 4.3,,,,No,"256GB 12GB RAM, 512GB 12GB RAM, 1TB 16GB RAM","50 MP, f/1.8, (wide), PDAF__8 MP, f/2.2, (ultrawide)",LED flash,"4K@30fps, 1080p@30fps","16 MP, f/2.2",,1080p@30fps,"Yes, with stereo speakers (6 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE, L2HC","GPS, GALILEO, GLONASS, BDS",No,No,"USB Type-C 3.1, OTG, DisplayPort 1.2, accessory connector pins","Fingerprint (side-mounted), accelerometer, gyro, compass, proximity (accessories only)",Li-Po 10100 mAh,100W wired,,"Black, White, Gold",WEB-W00,,,About 680 EUR,,,"22,350 hits",
243,Huawei nova 13 Pro,True,True,True,True,"2024, October 22","Available. Released 2024, October 25",163.4 x 74.9 x 7.8 mm (6.43 x 2.95 x 0.31 in),209 g (7.37 oz),,Nano-SIM + Nano-SIM,"IP65, waterproof and dustproof","LTPO OLED, 1B colors, HDR, 120Hz","6.76 inches, 108.8 cm2 (~88.9% screen-to-body ratio)",1224 x 2776 pixels (~449 ppi density),Aluminosilicate glass,,HarmonyOS 4.2,,,,No,"256GB, 512GB, 1TB","50 MP, f/1.4-4.0, 23mm (wide), PDAF, OIS__12 MP, f/2.4, 69mm (telephoto), PDAF, OIS__8 MP, f/2.2, 16mm, 112˚ (ultrawide), AF","Laser AF, LED flash, panorama, HDR","4K, 1080p, gyro-EIS","8 MP, f/2.2, 52mm (telephoto), AF, 2x optical zoom__60 MP, f/2.4, 17mm, 100˚ (ultrawide), AF","HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC (320-960 kbps HD audio)","GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5), NavIC","Yes; NFC-SIM, HCE",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, compass, color spectrum",5000 mAh,"100W wired, 3-50% in 9 min (advertised)__5W reverse wired",,"Black, White, Purple, Green",MIS-AL00,,,$ 545.59,,,"196,172 hits",
244,Huawei nova 13,True,True,True,True,"2024, October 22","Available. Released 2024, October 25",161.4 x 75.3 x 7 mm (6.35 x 2.96 x 0.28 in),195 g (6.88 oz),,Nano-SIM + Nano-SIM,"Splash, water and dust resistant","OLED, 1B colors, HDR, 120Hz","6.7 inches, 108.3 cm2 (~89.1% screen-to-body ratio)","1084 x 2412 pixels, 20:9 ratio (~395 ppi density)",Aluminosilicate glass,,HarmonyOS 4.2,,,,No,"256GB, 512GB, 1TB","50 MP, f/1.9, (wide), PDAF__8 MP, f/2.2, 112˚ (ultrawide), AF","Laser AF, LED flash, panorama, HDR","4K, 1080p, gyro-EIS","60 MP, f/2.4, 17mm, 100˚ (ultrawide)","HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS",Yes,No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, L2HC (320-960 kbps HD audio)","GPS, GALILEO, GLONASS, BDS, QZSS","Yes; NFC-SIM, HCE",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, compass, color spectrum",5000 mAh,"100W wired, 3-50% in 10 min (advertised)__5W reverse wired",,"Black, White, Purple, Green",BLK-AL80,,,About 350 EUR,,,"110,871 hits",
245,Huawei Watch GT 5 Pro,True,True,True,False,"2024, September 19","Available. Released 2024, September 19",46.3 x 46.3 x 10.9 mm (1.82 x 1.82 x 0.43 in),44 g or 53 g (1.55 oz),"Glass front, titanium alloy frame, ceramic back (Ceramic White model only)",No,5 ATM/IP69K__40m swimproof/diving (EN13319)__50m water resistant (for 10 min)__ECG certified,AMOLED,1.43 inches,466 x 466 pixels (~326 ppi density),,Always-on display,HarmonyOS,,,,No,Unspecified,No,,,,,,Yes,No,No,"5.2, A2DP, LE","GPS (L1+L5), BDS (B1I+B1c), GALILEO (E1+E5a), QZSS (L1+L5), GLONASS",Yes,No,No,"Accelerometer, gyro, heart rate, barometer, compass, SpO2, thermometer (body temperature)",Li-Ion,Wireless,,"Titanium, Black, Ceramic White, White",VLI-B29,,,€ 359.00 / $ 282.99,,,"157,363 hits",
246,Huawei Watch GT 5,True,True,True,False,"2024, September 19","Available. Released 2024, September 19",45.8 x 45.8 x 10.7 mm (1.80 x 1.80 x 0.42 in),35 g or 48 g (1.23 oz),"Glass front, stainless steel frame",No,5 ATM/IP69K__50m water resistant (for 10 min),AMOLED,1.43 inches,466 x 466 pixels (~326 ppi density),,Always-on display,HarmonyOS,,,,No,Unspecified,No,,,,,,Yes,No,No,"5.2, A2DP, LE","GPS (L1+L5), BDS (B1I+B1c), GALILEO (E1+E5a), QZSS (L1+L5), GLONASS",Yes,No,No,"Accelerometer, gyro, heart rate, barometer, compass, SpO2, thermometer (body temperature)",Li-Ion,Wireless,,"Black, Blue, Brown, White, Gold",VLI-B19,,,€ 224.99 / $ 184.06,,,"95,489 hits",
247,Huawei Watch D2,True,True,True,False,"2024, September 19","Available. Released 2024, September 19",48 x 38 x 13.3 mm (1.89 x 1.50 x 0.52 in),40 g (1.41 oz),"Glass front, aluminum frame",No,IP68__Blood Pressure Measurement & ECG with built-in pump & inflatable strap__ECG certified,AMOLED,1.82 inches,480 x 408 pixels (~347 ppi density),,,HarmonyOS,,,,No,Unspecified,No,,,,,,Yes,No,No,"5.2, LE",GPS,Yes (market/region dependent),No,No,"Accelerometer, gyro, heart rate, SpO2, thermometer (skin temperature), differential pressure sensor, barometer",Li-Ion 524 mAh,5W wireless,,"Black, Gold",LCA-B11,,,€ 392.60 / $ 486.00,,,"81,210 hits",
